scr,fsr,corr_obj_min,corr_obj_max,corr_obj_range,skew_avg,skew_min,skew_max,skew_rnge,kurt_avg,kurt_min,kurt_max,kurt_rnge,mean_uc_rk,std_uc_rk,min_uc_rk,max_uc_rk,skew_uc_rk,kurt_uc_rk,mean_cv,std_cv,min_cv,max_cv,skew_cv,kurt_cv,piz_ob_min,piz_ob_max,piz_ob_f,PFd,PFCV,PS_dist_max,PS_dist_mean,PS_dist_iqr,PF_dist_max,PF_dist_mean,PF_dist_iqr,hv_est,uhv_est,hv_uhv_n,GD_cpo_upo,upo_n,po_n,cpo_upo_n,cover_cpo_upo_n,dist_c_corr,corr_obj_cv_min,corr_obj_cv_max,corr_obj_uc_rk_min,corr_obj_uc_rk_max,corr_cv_ranks,rk_uc_mdl_r2,rk_uc_range_coeff,cv_mdl_r2,cv_range_coeff,H_max,eps_s,m0,eps05
0.0,0.0687,0.8841405441094053,0.8841405441094053,0.0,0.7268044812313579,0.7214039299758079,0.7322050324869079,0.010801102511100003,-0.12455925965344172,-0.23290641355206043,-0.016212105754823014,0.21669430779723742,240.9098,150.25356256661604,1,603,0.28283068420216206,-0.9415243949467018,0.06380761829155066,0.0889179860633791,0.0,0.9514912348039244,2.551286209287038,8.655779458370041,0.3777,0.5133,0.168,0.008398946958339268,0.00857212402769131,1.8250507551751673,1.1980145463015568,0.4994223840867227,0.11330642090520052,0.04632423664862895,0.03830315194781491,1.0589320608673862,1.1759317544522618,0.9005046907340528,0.06492051364898077,0.0005,0.0008,1.6,0.0,0.37116492217098007,0.0,0.8324890722464536,0.0,0.983097569349571,0.9995538435236436,0.21418454262875108,161.59625388293955,0.22497930225508644,2.6189016940413197,0.802478561152209,1.3063063063063056,0.5930186037207441,0.2652652652652651
0.0,0.0687,0.881580796147808,0.881580796147808,0.0,0.7853914501888551,0.7675387859779842,0.8032441143997261,0.0357053284217419,0.13535570657809037,-0.03235670485267805,0.3030681180088588,0.33542482286153685,233.9773,146.4434142756512,1,591,0.3123043502488641,-0.8990714249317855,0.06279980505439663,0.09080445680865726,0.0,1.2494540630903657,2.9979067043019536,13.970341447125058,0.5002,0.5492,0.17055,0.003747643948489384,0.009378809255624714,1.4877387484314901,1.1629942852502728,0.24269547299281213,0.07815832780797258,0.0347122777451525,0.034977208386375094,1.057206708817234,1.1791711424924853,0.8965676573313628,0.0663155990330229,0.0005,0.0007,1.4,0.0,0.4093854154996972,0.0,0.8267382068652647,0.0,0.9787798643337366,0.999262713003945,0.23675578169936518,165.0004170657939,0.21693425356679608,2.5842975301897972,0.8045024399964672,1.2862862862862856,0.5880176035207041,0.24524524524524513
0.0,0.0664,0.88305898931859,0.88305898931859,0.0,0.7331890511760594,0.7314565868871092,0.7349215154650095,0.0034649285779002614,-0.08655052317078149,-0.20148016637389476,0.028379120032331784,0.22985928640622655,236.5045,145.00115716693438,1,583,0.2776065015884354,-0.9526214435584377,0.06338552380294246,0.08893243734825138,0.0,0.9089298497508831,2.6179685949658245,8.971623420115746,0.4089,0.4946,0.16755,0.006707425890230775,0.009287550279979897,1.562842270053813,1.0090656633046708,0.45308621605817234,0.11233816234951997,0.051319887511969885,0.04127814331178328,1.0615446083366387,1.1673883116815547,0.9093329080942618,0.06245229839213574,0.0008,0.0007,0.875,0.0,0.33585704737363775,0.0,0.8315170021952697,0.0,0.982408956307786,0.9991650636448111,0.21988444238272298,155.6780912494779,0.23273644650067227,2.5955307923668354,0.8081970305368503,1.2862862862862856,0.5942188437687538,0.2652652652652651
0.0,0.0691,0.8799376724313768,0.8799376724313768,0.0,0.7755750145237461,0.7740105811351418,0.7771394479123505,0.003128866777208694,0.05072204524798285,-0.06362027739834764,0.16506436789431334,0.22868464529266097,235.3436,145.45901601152124,1,587,0.2862850842379339,-0.9433266131182578,0.06251988766222515,0.08981716427739467,0.0,0.9436988269657107,2.7990499928937354,10.69287139521418,0.4169,0.5001,0.16755,0.006951227919933475,0.010715172837801008,1.7015651437547439,1.1642635682888212,0.27146260337915185,0.08265655455772782,0.042506544412541675,0.02632623947341746,1.055963634132256,1.1862694580865938,0.8901549533572954,0.06741399453925379,0.0006,0.0006,1.0,0.0,0.3530555009615716,0.0,0.8207189572016127,0.0,0.9851272948777029,0.9993283288755939,0.19725420280730566,150.86790076357286,0.23207434493472034,2.6410044170511746,0.8068226801018293,1.2862862862862856,0.6013202640528106,0.2652652652652651
0.0,0.0665,0.8824197244001972,0.8824197244001972,0.0,0.7088475300379922,0.6975016974038429,0.7201933626721415,0.022691665268298578,-0.18112506049223231,-0.2501427944808565,-0.1121073265036081,0.13803546797724842,234.3551,145.41039028896802,1,583,0.2841210100858803,-0.947962606267668,0.06286120835488919,0.08686013438043068,0.0,0.7553630468611037,2.490113056902594,7.729657402772485,0.4032,0.4809,0.1682,0.008077501084901895,0.010624007093732782,1.1819913077264712,1.1383266593677783,0.04215109379708082,0.07576838927639314,0.0513493299932554,0.019648866100874456,1.0508839103466008,1.1391293632903587,0.922532544777125,0.05102894793853604,0.0007,0.0003,0.42857142857142855,0.0,0.29960546310645225,0.0,0.8264250690638852,0.0,0.9799527791972376,0.9992483055536443,0.23461248059122108,161.99067436356123,0.24787645900615096,2.6243809124020494,0.8064581708653219,1.2862862862862856,0.595619123824765,0.2652652652652651
0.0,0.0702,0.8811022253430223,0.8811022253430223,0.0,0.7486615821312677,0.739790070587219,0.7575330936753164,0.017743023088097387,-0.0711602722805309,-0.19658149883423626,0.054260954273174455,0.2508424531074107,230.1756,143.8727095895535,1,586,0.368658297121231,-0.8415935141612607,0.06308133961403249,0.08886029427572949,0.0,0.767499902785981,2.5849974736498296,8.539429636345906,0.3644,0.4797,0.1706,0.0066703466317288495,0.00905687850561548,1.812532209310297,1.1751127498906875,0.21752878599980674,0.1346936067900713,0.057593963528938134,0.03647591399824167,1.0703565192364926,1.1759174047451195,0.9102310374158402,0.05704024260154575,0.0006,0.0006,1.0,0.0,0.3154690139728834,0.0,0.8234625598795217,0.0,0.9817075369304589,0.9994769946877395,0.21996838224962556,159.57188361560858,0.21737510507269242,2.569088104825694,0.8026240397433186,1.2662662662662656,0.6034206841368274,0.2652652652652651
0.0,0.0679,0.8806260430062604,0.8806260430062604,0.0,0.7667718089777601,0.7606410535446041,0.7729025644109161,0.012261510866311998,0.01976163330052705,-0.08238408895200644,0.12190735555306054,0.20429144450506698,235.4276,147.42426990912998,1,590,0.32308396684348756,-0.8977229580176154,0.0624333219042955,0.0896230508868462,0.0,0.8151214027848268,2.754354059157751,9.974929173174887,0.415,0.4872,0.16845,0.005151324176769255,0.007931015307118013,1.7056796975048125,1.1741322016998308,0.2564702927999105,0.10985390781100934,0.04179378175814733,0.04279156686246778,1.0652564916563998,1.1600263702081406,0.9183036860319508,0.06154745339878693,0.0006,0.0008,1.3333333333333333,0.0,0.37562745303485745,0.0,0.825784137227638,0.0,0.9819455231076233,0.9993774982534379,0.23584643114429404,165.73310200799577,0.2454709394819915,2.6669461157636283,0.8013605358091637,1.3063063063063056,0.5954190838167633,0.24524524524524513
0.0,0.0709,0.8840401307244012,0.8840401307244012,0.0,0.7554981587370868,0.7329958958399689,0.7780004216342047,0.04500452579423575,-0.014166977821433724,-0.19443509120446212,0.16610113556159467,0.3605362267660568,241.1359,147.09635356184054,1,599,0.27074269703632464,-0.8803410347449936,0.06377714493752315,0.09064879432691039,0.0,0.842284393612609,2.6677690676695374,9.367661126361527,0.4213,0.4812,0.16385,0.007749861481147745,0.00945735031778289,1.6876624016758597,1.100983008831403,0.21670566877964215,0.13782067702452006,0.07067293060789642,0.0654202510432018,1.0653705152519843,1.160347907717839,0.9181474867717432,0.05622513690175559,0.0008,0.0005,0.625,0.0,0.3285428421847391,0.0,0.8264536477106105,0.0,0.9836671212847484,0.9991387974525685,0.20468206955322,159.82030775781553,0.20321976171742862,2.592496098066202,0.8112036297324952,1.3263263263263256,0.5908181636327265,0.2652652652652651
0.0,0.0671,0.8839669159636692,0.8839669159636692,0.0,0.7385464640359294,0.7293686384209974,0.7477242896508612,0.018355651229863823,-0.08287945185590684,-0.21803156262285084,0.05227265891103716,0.270304221533888,228.8781,141.48743774763187,1,570,0.2886666805184726,-0.9244653582535256,0.0633555704877401,0.08911268637122823,0.0,0.7941819118886325,2.5923827470837812,8.692175859745443,0.4369,0.4709,0.1666,0.00661919931161052,0.00962833723863287,1.2225713521139938,1.017891366152413,0.21330324902548947,0.07621299771152111,0.05192633770442517,0.02168678210123494,1.0520304763891049,1.1573520528007204,0.9089978056748214,0.05696290634782314,0.0007,0.0003,0.42857142857142855,0.0,0.33630249358452186,0.0,0.8263211297239759,0.0,0.983510236198423,0.9991918885577391,0.22012195864910178,151.65448734728733,0.22473876163428674,2.547070094287809,0.8040128818455686,1.3063063063063056,0.590118023604721,0.2652652652652651
0.0,0.0664,0.883075687222757,0.883075687222757,0.0,0.7531764979742669,0.7474710507166673,0.7588819452318665,0.011410894515199166,-0.029667007092183617,-0.10321614322392136,0.04388212903955413,0.1470982722634755,234.6611,143.40603699562303,1,576,0.2431526257769391,-0.923081625946296,0.06383494896563305,0.0907698042354588,0.0,0.8623054683679181,2.6953072010975347,9.643711192499719,0.3862,0.5004,0.16015,0.006676246246552155,0.009196886435563746,1.691969145516121,1.2288228850075948,0.48738986027537146,0.15646234532059297,0.06800366028431123,0.056982785771439406,1.0701852111682852,1.1817172219666505,0.9056186973286636,0.06829198024830102,0.0006,0.0007,1.1666666666666667,0.0,0.3549655134872932,0.0,0.8284553100381061,0.0,0.9842969451795318,0.9993339672933903,0.21426608149017778,144.46660778673214,0.24791022065407575,2.5721680044057686,0.804429823757117,1.3263263263263256,0.5958191638327666,0.2652652652652651
