scr,ncr_avg,ncr_r1,dist_x_avg,dist_x_r1,dist_f_avg,dist_f_r1,dist_c_avg,dist_c_r1,dist_f_c_avg,dist_f_c_r1,dist_f_dist_x_avg,dist_f_dist_x_r1,dist_c_dist_x_avg,dist_c_dist_x_r1,dist_f_c_dist_x_avg,dist_f_c_dist_x_r1,hv_single_soln_avg,hv_single_soln_r1,nhv_avg,nhv_r1,hvd_avg,hvd_r1,bhv_avg,bhv_r1,nrfbx,nncv_avg,nncv_r1,ncv_avg,ncv_r1,bncv_avg,bncv_r1,sup_avg,sup_r1,inf_avg,inf_r1,inc_avg,inc_r1,lnd_avg,lnd_r1,nfronts_avg,nfronts_r1
0.0,0.0,0,0.018535227669126384,0.0,0.03162673833863559,0.825324041476346,0.01962468981623483,0.9685993614771832,0.04696904045243923,0.8557742752772811,1.704886887615096,0.848472717206184,1.0683211829457266,0.9700524700691529,2.541969098677128,0.875026774269259,0.5033551778803538,0.995215677958326,0.5409906527016229,0.9931018115324579,0.03763547482126932,0.7687496605743042,0.5354704999643618,0.9926391374678896,0.31081081081081086,0.07871251624987062,0.9896410599704084,0.07759387627900051,0.9846594668646607,0.05444092446003351,0.9836422501948089,0.4915454545454545,0.0,0.49909090909090903,0.0,0.10027272727272725,0.54919845759992,0.09090909090909091,0,1.0535454545454541,0.7704805658719025
0.0,0.0,0,0.01837182911329961,0.0,0.033217892196151684,0.7750912636082975,0.059106012927939565,0.9800373292055006,0.08481596569253878,0.8680822907075411,1.8038692424787204,0.798512881619094,3.1673268532032415,0.9806394826638923,4.5660461716079865,0.8818156312625248,0.49878416954802296,0.9947306985048412,0.5380003710908626,0.9920174206733136,0.03921620154283975,0.6378186106802585,0.5327098867519647,0.990892482457323,0.27906976744186046,0.22883071108011738,0.9935735232634475,0.2296849451735974,0.9900810548032392,0.1562547261687473,0.9872427184214618,0.5039999999999999,0.07882551669536181,0.4900909090909091,0.08097260414728631,0.09681818181818182,0.6003840261297037,0.09090909090909091,0,1.0711818181818178,0.739856231901447
0.0,0.0,0,0.018431863403865826,0.0,0.03485363777494315,0.8820591212454938,2.33176628197426,0.9829753428961514,2.3510097831492387,0.9561987037137337,1.892235431851516,0.8980086539445257,127.94067491394983,0.9831578464403646,128.98769683084006,0.9633211889243951,0.542444037274862,0.9947727337515209,0.5800596642402766,0.9937988380366504,0.03761562696541464,0.7447542044021602,0.5747533873926881,0.9928852081457201,0.4230769230769231,6.829667848367571,0.9913165721186051,6.803699170892036,0.9841863880934689,4.0602370282709765,0.9851704827288139,0.5061818181818182,0.0,0.4871818181818181,0.0,0.09754545454545453,0.5368130783587345,0.09090909090909091,0,1.067636363636363,0.7440732715200593
0.0,0.0,0,0.018420436756166243,0.0,0.03415431967555547,0.8243745749757772,0.5775269696975136,0.9646501290870027,0.6042320620716976,0.8626805563078107,1.855764588740271,0.8413445389277052,30.966263487130064,0.9658975247792883,32.41936584719733,0.8760405254954352,0.5134366026118135,0.9938428857891929,0.5541466653960485,0.9913140059765518,0.04071006278423511,0.6311787030384314,0.5488790403135606,0.990330277492931,0.39999999999999997,1.2145059881098579,0.9899534203542218,1.1557583203070831,0.9800262470129671,0.5474824325717317,0.9807342538847748,0.49936363636363634,0.0,0.4981818181818181,0.0,0.09336363636363634,0.605848678235631,0.09090909090909091,0,1.0802727272727268,0.7185485430501855
0.0,0.0,0,0.018471932128377826,0.0,0.035575992351631974,0.7824198306522955,0.02207276716551065,0.9666550583255943,0.05061783725180284,0.8583531266737678,1.9259275903567858,0.813755848032401,1.1786999254700143,0.968092586651772,2.727257427921088,0.8790423369261042,0.4388747494740214,0.9934080701847402,0.4813569184148697,0.9891211141604243,0.04248216894084832,0.5987247763126503,0.4772359316193087,0.9880448616438109,0.12068965517241381,0.07703854520011347,0.9922476705574472,0.07597032095198601,0.9887283557437543,0.05108006914582225,0.9846408140126672,0.4889090909090909,0.0721314769290922,0.49827272727272726,0.08147243797434688,0.10372727272727271,0.6766476272401303,0.09090909090909091,0,1.0519999999999996,0.845039953164733
0.0,0.0,0,0.018393803260627537,0.0,0.03081152744779284,0.8450344653270504,0.03359521188886636,0.9657480897655403,0.05915663423019385,0.886337190898313,1.6743183652844957,0.8633426131542363,1.816191639343678,0.9674605168646084,3.2056151086481006,0.9004370422526735,0.489557419759203,0.9961712209761492,0.525904522136291,0.9939235637288286,0.036347102377088006,0.773636257706679,0.5225406124988278,0.993441626034786,0.11855670103092784,0.11321223358781923,0.9937540216234625,0.10976939029601705,0.992709799041845,0.07276430299243794,0.9905320750257474,0.4763636363636363,0.12454284350629918,0.48881818181818176,0.0,0.12572727272727272,0.8454665021319763,0.09090909090909091,0,1.0239090909090902,0.8790975606307317
0.0,0.0,0,0.018372787982715532,0.0,0.03353966857694005,0.7814623481196626,0.127978420483389,0.9688141860558398,0.15285417082892439,0.8712582642763003,1.8237680191706673,0.8016308171899353,6.911237088451375,0.96920737522623,8.267495776554991,0.8853511708100885,0.49744517221292367,0.9939811000256351,0.5374231714318665,0.9917644895919377,0.039977999218942815,0.630489213886393,0.5321510575975238,0.9907848706986958,0.3709677419354839,0.42533499004725533,0.9875445422066326,0.41829903834281734,0.9781316271284003,0.2748456645462123,0.9788445794088709,0.4949999999999999,0.0,0.4980909090909091,0.0,0.0978181818181818,0.5957150833430465,0.09090909090909091,0,1.0658181818181813,0.7836016711379507
0.0,0.0,0,0.01847219159859311,0.0,0.033082832233246984,0.8686370338274143,10.854259875544322,0.9777328224673449,10.876847910833698,0.9342181058814323,1.789394235754113,0.886086419084415,584.6603870904167,0.9783452545534375,585.8840652187018,0.9429582648781044,0.5284008405905265,0.9953972974863793,0.5663255076160278,0.9935001942392562,0.037924667025501395,0.7324132137297295,0.5621237859681065,0.9930126053598661,0.55,24.532858061889975,0.9880030328044205,23.768747260666007,0.9828377877331702,13.075204491671736,0.9806351841684839,0.49618181818181806,0.0,0.5013636363636363,0.0,0.09336363636363634,0.41954746250629676,0.09090909090909091,0,1.080545454545454,0.633983420021098
0.0,0.0,0,0.018517514643003843,0.0,0.0339842427465545,0.7830504492468419,0.19084022423779665,0.982856494129072,0.21428265427960833,0.8885215235275354,1.8382307738211243,0.7998425439467522,10.420977503275449,0.9832961664884,11.687083159150037,0.8968066824339367,0.4750253396696324,0.9950230499926084,0.5139014282362143,0.9934474523026896,0.03887608856658202,0.6867028842636708,0.506779723259663,0.9925566049775925,0.48148148148148145,0.44454371423405264,0.991557052789016,0.4410232430312191,0.9771889096574221,0.24054964008085192,0.9842903143380749,0.49445454545454537,0.0,0.5008181818181817,0.0,0.09563636363636363,0.3744137008749047,0.09090909090909091,0,1.0680909090909085,0.6525514635075582
0.0,0.0,0,0.018473620889242346,0.0,0.03219270477451562,0.8625991923787514,34.485577906727706,0.9702279823439338,34.51061230411155,0.9055469858636189,1.7393348860557292,0.869521962844608,1863.8601459662784,0.9705425577945126,1865.2155617503379,0.9098891958090353,0.572217451809424,0.9944226034909923,0.6102888856095535,0.9928423348842705,0.03807143380012956,0.6810902186421959,0.6042915546291902,0.9911093921489391,0.3375,99.18011624482111,0.9897794153247838,98.37266006367183,0.9799005495368301,61.0937804281357,0.9835106385839893,0.5023636363636363,0.0,0.4896363636363636,0.0,0.09890909090909089,0.492258406193189,0.09090909090909091,0,1.057636363636363,0.7425724239659011
