sup_avg,inf_avg,inc_avg,lnd_avg,hv_single_soln_avg,nhv_avg,hvd_avg,bhv_avg,length_avg
0.6107142857142857,0.3821428571428571,0.10714285714285716,0.10000000000000002,0.199492471894275,0.2112708730679727,0.011778401173697713,0.2073915326737679,28
0.5647058823529412,0.43529411764705883,0.1,0.1,0.4701862040118142,0.477184675228997,0.006998471217182758,0.4691911414997203,17
0.5013157894736843,0.4947368421052632,0.10394736842105261,0.09999999999999998,0.5367993906374061,0.5436036155024553,0.0068042248650492685,0.5337447465429672,76
0.5416666666666666,0.42500000000000004,0.13333333333333333,0.10000000000000002,0.3291595197543515,0.340646424580303,0.011486904825951471,0.32274007853770087,12
0.49749999999999994,0.5025000000000001,0.1,0.1,0.45056344219147243,0.4585681065313311,0.008004664339858695,0.45234874507807826,40
0.4864864864864864,0.5054054054054055,0.10810810810810813,0.10000000000000002,0.5164015348672814,0.5233127979717448,0.0069112631044636295,0.5123716970267802,37
0.4818181818181817,0.5136363636363637,0.10454545454545458,0.10000000000000003,0.43327281324218264,0.442643035529539,0.009370222287356312,0.42820943507211634,22
0.56,0.4266666666666667,0.11333333333333336,0.10000000000000003,0.34915762737997375,0.36385779406024726,0.014700166680273474,0.3508402853666567,15
0.47058823529411764,0.4901960784313725,0.1392156862745098,0.09999999999999998,0.1767805232482315,0.1954747482648324,0.018694225016600893,0.19475046532526832,51
0.7249999999999999,0.22499999999999998,0.15000000000000002,0.1,0.25516473449215415,0.2719590856875145,0.016794351195360324,0.2596668547276141,4
0.45999999999999996,0.52,0.12000000000000002,0.1,0.3166393871880434,0.3299510518333285,0.013311664645285094,0.3063342330746505,5
0.41960784313725485,0.5019607843137255,0.1784313725490196,0.09999999999999998,0.3289331591194089,0.3405693695796177,0.011636210460208829,0.33893713664516634,51
0.5181818181818181,0.4818181818181818,0.1,0.1,0.1284997678359349,0.15358697479055475,0.02508720695461985,0.1449054631347471,33
0.5328767123287671,0.4671232876712328,0.09999999999999999,0.09999999999999999,0.498249104501743,0.5041360296226964,0.005886925120953429,0.4964837563377272,73
0.538888888888889,0.46111111111111114,0.09999999999999999,0.09999999999999999,0.2077235777775627,0.22925600562770654,0.02153242785014381,0.22248637464609813,72
0.48604651162790696,0.486046511627907,0.12790697674418608,0.09999999999999998,0.1534533630594666,0.17587473682324248,0.022421373763775853,0.17387346417265426,43
0.6229166666666667,0.3770833333333334,0.09999999999999999,0.09999999999999999,0.2794297577917849,0.2994241637573842,0.019994405965599305,0.28555051098991185,48
0.503448275862069,0.48965517241379314,0.10689655172413795,0.10000000000000003,0.4606271020975722,0.4725315474522933,0.011904445354721113,0.45104898877234934,29
0.37777777777777777,0.4555555555555555,0.26666666666666666,0.1,0.1696467372593645,0.20534309709896406,0.035696359839599595,0.20291646076050524,9
0.5555555555555556,0.4,0.14444444444444446,0.1,0.3067082146256261,0.3189114585165427,0.012203243890916605,0.31833637165447026,9
0.5826086956521739,0.417391304347826,0.10000000000000003,0.10000000000000003,0.4633710931039532,0.4698668580806284,0.006495764976675296,0.4643911086234842,23
0.39375,0.60625,0.1,0.1,0.39375157239288644,0.4044634841662761,0.010711911773389659,0.39867462384024577,16
0.46874999999999994,0.5,0.13125,0.1,0.19486500523489536,0.20752592757346255,0.012660922338567209,0.20598791319645648,32
0.48571428571428577,0.42142857142857143,0.19285714285714284,0.10000000000000002,0.22806998621631167,0.24526189815921035,0.017191911942898683,0.2451869441091276,14
0.5923076923076923,0.40769230769230774,0.10000000000000002,0.10000000000000002,0.4757781285240887,0.48219167986341194,0.006413551339323234,0.4751393146029898,26
0.5285714285714286,0.4714285714285714,0.10000000000000002,0.10000000000000002,0.2317386745079106,0.2476474842267087,0.015908809718798135,0.24542985851382798,35
0.5367088607594935,0.4632911392405064,0.09999999999999996,0.09999999999999996,0.13324285847695538,0.1439966126266792,0.010753754149723821,0.13985693474769512,79
0.47777777777777763,0.5083333333333333,0.1138888888888889,0.10000000000000002,0.11961730955019248,0.13867943424477483,0.019062124694582384,0.1383825559603615,36
0.5280701754385965,0.47192982456140353,0.1,0.1,0.5189908714242174,0.5243364225944225,0.005345551170205018,0.517399511728,114
0.5241379310344828,0.4413793103448275,0.13448275862068967,0.10000000000000003,0.33413453154602546,0.34610648470047534,0.011971953154450002,0.3255842459237472,29
0.5923076923076922,0.3846153846153845,0.12307692307692308,0.10000000000000002,0.4637059063511425,0.4731101139349837,0.009404207583841268,0.46095445240428445,13
0.7000000000000001,0.06666666666666667,0.3333333333333333,0.10000000000000002,0.43439725932067835,0.44694311118122565,0.012545851860547333,0.4409416867355203,3
0.4757575757575757,0.4848484848484848,0.1393939393939394,0.1,0.15646194055019894,0.1765415832914664,0.02007964274126748,0.17577989792582913,33
0.5923076923076924,0.40769230769230763,0.10000000000000002,0.10000000000000002,0.2533055949681972,0.27313537562642864,0.01982978065823143,0.26672487556547947,13
0.41428571428571426,0.41428571428571426,0.27142857142857146,0.10000000000000002,0.38738940893808926,0.39848287540691885,0.011093466468829574,0.39848287540691885,21
0.5211267605633803,0.4704225352112677,0.10845070422535211,0.09999999999999996,0.17226075607056,0.18655529090558795,0.01429453483502798,0.18565288635646968,71
0.5129032258064516,0.48709677419354835,0.10000000000000003,0.10000000000000003,0.4788684790193924,0.4853852977441992,0.006516818724806673,0.4776284514788111,31
0.6343283582089553,0.3611940298507463,0.10447761194029849,0.09999999999999998,0.35375701399370174,0.3733187195166153,0.019561705522913603,0.35137492637645323,67
0.5848484848484847,0.4151515151515151,0.09999999999999998,0.09999999999999998,0.48566575161975933,0.4919713146608342,0.006305563041074808,0.48419511368229184,66
0.6285714285714287,0.3642857142857142,0.10714285714285716,0.10000000000000002,0.28056786540323797,0.2924394273155015,0.011871561912263478,0.27736422565016283,14
0.6636363636363637,0.33636363636363636,0.10000000000000003,0.10000000000000003,0.28859218363914185,0.30549626246149864,0.016904078822356824,0.29676958765427314,22
0.45,0.51,0.14,0.10000000000000002,0.30008335367585176,0.3126504084239762,0.012567054748124432,0.30990567179410344,20
0.5318181818181817,0.45454545454545453,0.11363636363636363,0.09999999999999996,0.45462161990950495,0.4687676293474495,0.014146009437944501,0.4463385201348233,44
0.55,0.45,0.09999999999999995,0.09999999999999995,0.1796841197911348,0.1954798205892552,0.01579570079812042,0.19344031296456607,46
0.5416666666666666,0.4583333333333333,0.10000000000000002,0.10000000000000002,0.19106223457885918,0.2131222669909925,0.02206003241213333,0.2117022411972219,24
0.4764705882352941,0.5117647058823529,0.11176470588235295,0.1,0.12996903782194455,0.1561048894380912,0.02613585161614665,0.1539975029185048,17
0.5117647058823529,0.4549019607843137,0.13333333333333336,0.09999999999999998,0.1490189938587606,0.1698150218171689,0.020796027958408292,0.16822895667706367,51
0.6236363636363635,0.3727272727272727,0.1036363636363636,0.09999999999999995,0.3357174759391556,0.3560781175222047,0.020360641583049243,0.33432862913096356,55
0.6117647058823529,0.388235294117647,0.1,0.1,0.4554532036488404,0.46285222990812414,0.007399026259283792,0.4584507151403415,17
0.43571428571428567,0.45,0.21428571428571427,0.10000000000000002,0.375397081522116,0.38606130992005155,0.010664228397935602,0.38407392995287243,14
0.4666666666666667,0.45238095238095244,0.18095238095238092,0.10000000000000002,0.19457521892780372,0.21353465334605212,0.018959434418248385,0.21267507702024022,21
0.4855072463768116,0.47681159420289854,0.13768115942028983,0.09999999999999996,0.17020316684424602,0.1878297809199404,0.01762661407569439,0.18644044044002778,69
0.5709677419354839,0.42903225806451617,0.10000000000000003,0.10000000000000003,0.4777047265588581,0.48426192576242577,0.006557199203567744,0.4766042413461792,31
0.46756756756756757,0.5081081081081082,0.12432432432432435,0.10000000000000002,0.5255499094607303,0.5343247115293617,0.008774802068631031,0.523126530521663,37
0.6285714285714287,0.37142857142857144,0.09999999999999999,0.09999999999999999,0.46622447665560873,0.47240227041763766,0.0061777937620289035,0.4677024488043666,7
0.3,0.3,0.5,0.1,0.28280824544808464,0.3156828822310898,0.03287463678300517,0.3156828822310898,4
0.48571428571428565,0.5142857142857143,0.10000000000000002,0.10000000000000002,0.1980780751637281,0.2191117947625671,0.021033719598838988,0.21611836999456355,21
0.48169014084507034,0.515492957746479,0.10281690140845066,0.09999999999999996,0.1385759712281697,0.149704078645847,0.0111281074176773,0.1457089110322478,71
0.4538461538461538,0.4846153846153846,0.16153846153846155,0.10000000000000002,0.18756581684583412,0.20119063942642168,0.013624822580587502,0.200452357017132,26
0.5472222222222223,0.4527777777777777,0.09999999999999999,0.09999999999999999,0.4928477507806293,0.49886666026785875,0.006018909487229396,0.4915151984371403,72
0.5149999999999999,0.485,0.1,0.1,0.4539813504360917,0.461296486383824,0.0073151359477322125,0.45567020184630885,40
0.5284615384615385,0.4715384615384615,0.09999999999999999,0.09999999999999999,0.5216901061547368,0.5272458907190904,0.0055557845643538035,0.5202064882121673,130
0.475,0.5,0.125,0.1,0.3276249982580938,0.33985925541837453,0.012234257160280725,0.31726906766248597,16
0.39999999999999997,0.49999999999999994,0.20000000000000004,0.10000000000000002,0.4703843440215705,0.4783071162751707,0.007922772253600274,0.4700585026978689,3
0.5818181818181819,0.41818181818181815,0.1,0.1,0.253293814464798,0.2653801787945016,0.012086364329703607,0.26025135783366815,11
0.5047619047619047,0.49523809523809514,0.09999999999999995,0.09999999999999995,0.5422635350812988,0.5485419407869089,0.006278405705610027,0.5378861468170848,63
0.5142857142857143,0.48571428571428565,0.10000000000000002,0.10000000000000002,0.4701387019752826,0.4766632185304207,0.006524516555138075,0.4712409388534871,28
0.5392857142857143,0.4589285714285714,0.10178571428571427,0.09999999999999999,0.5237137137094878,0.5307833635184237,0.00706964980893586,0.5198008170797775,56
0.55,0.45000000000000007,0.09999999999999998,0.09999999999999998,0.48202455850827,0.48831269200435257,0.00628813349608255,0.4818463835916972,42
0.6071428571428571,0.3857142857142856,0.10714285714285716,0.10000000000000002,0.28997216494627676,0.3032926650015306,0.013320500055253925,0.2837893294764756,14
0.5121951219512195,0.4853658536585366,0.10243902439024391,0.09999999999999999,0.38061444768855784,0.39050644751548913,0.009891999826931293,0.3743568502756146,41
0.5349999999999999,0.4525,0.1125,0.1,0.5044993689067075,0.5125602946096172,0.008060925702909718,0.5011406303273684,40
0.6199999999999999,0.37999999999999995,0.10000000000000003,0.10000000000000003,0.4741065209606676,0.48071991508042416,0.006613394119756481,0.47282165715715135,15
0.6333333333333333,0.13333333333333333,0.3333333333333333,0.10000000000000002,0.2558588211062419,0.26885237414715674,0.012993553040914818,0.26354851354562375,3
0.48333333333333334,0.48703703703703705,0.12962962962962962,0.09999999999999996,0.19516969647294868,0.20851601894388005,0.013346322470931413,0.2071204613331268,54
0.44999999999999996,0.525,0.125,0.1,0.3185753525877899,0.3300180895885581,0.0114427370007682,0.3123068508756821,4
0.4714285714285714,0.5142857142857143,0.1142857142857143,0.10000000000000002,0.35191471482787323,0.36291269803641574,0.01099798320854249,0.346842511503319,21
0.55,0.225,0.325,0.1,0.2850584209599514,0.2960084146877881,0.010949993727836713,0.29300316274613064,4
0.5653333333333332,0.43466666666666676,0.09999999999999998,0.09999999999999998,0.49728475501182906,0.5034333417663781,0.0061485867545489955,0.4958366937267371,75
0.3333333333333333,0.46666666666666673,0.3,0.09999999999999999,0.41019255159047013,0.42299575947977136,0.012803207889301282,0.42299575947977136,6
0.42500000000000004,0.5125,0.16249999999999998,0.1,0.20444639234266584,0.2219765499944484,0.01753015765178255,0.22098182742166322,8
0.5536585365853658,0.44512195121951226,0.10121951219512194,0.09999999999999999,0.24462779711227925,0.26441935188030097,0.019791554768021725,0.25448070494775027,82
