scr,fsr,corr_obj_min,corr_obj_max,corr_obj_range,skew_avg,skew_min,skew_max,skew_rnge,kurt_avg,kurt_min,kurt_max,kurt_rnge,mean_uc_rk,std_uc_rk,min_uc_rk,max_uc_rk,skew_uc_rk,kurt_uc_rk,mean_cv,std_cv,min_cv,max_cv,skew_cv,kurt_cv,piz_ob_min,piz_ob_max,piz_ob_f,PS_dist_max,PS_dist_mean,PS_dist_iqr,PF_dist_max,PF_dist_mean,PF_dist_iqr,po_n,cpo_upo_n,cover_cpo_upo_n,dist_c_corr,corr_obj_cv_min,corr_obj_cv_max,corr_obj_uc_rk_min,corr_obj_uc_rk_max,corr_cv_ranks,rk_uc_mdl_r2,rk_uc_range_coeff,cv_mdl_r2,cv_range_coeff
0.0,0.022,-0.1122799002799003,-0.1122799002799003,0.0,0.9893368718842646,0.6589156377451105,1.3197581060234187,0.6608424682783082,1.6951692886046659,0.3902065139467217,3.00013206326261,2.6099255493158884,21.417,12.725451308303372,1,52,0.3327071236493172,-0.8887377058247741,0.3027422222838768,1.4809298774184236,0.0,26.68455472728171,12.10193318648454,172.53552600562477,0.385,0.711,0.168,1.0377322319165787,0.6272499046727964,0.34654872109449936,0.36430078041968095,0.1555154752411382,0.1282205661100554,0.008,0.5,0.0,0.33863126111856606,0.0,0.8975699963720555,0.0,0.7429754137737922,0.9999954459781635,0.041643264765237165,-1.069659351732704,0.041643264765237165,-1.069659351732704
0.0,0.021,-0.15237850437850436,-0.15237850437850436,0.0,0.9452703496401804,0.7066850859696655,1.1838556133106954,0.47717052734102994,1.1302918944844427,0.42407788320655726,1.836505905762328,1.4124280225557708,22.928,13.288822972709058,1,57,0.31970725282450063,-0.8171278896406973,0.2361680761334898,0.8648436672810773,0.0,13.87960504885292,8.782411374895267,102.82786890828896,0.369,0.652,0.167,1.0245882503042754,0.6085514732420847,0.3021701316426037,0.366932922798411,0.15976154429989786,0.13252929215508016,0.011,0.9166666666666666,0.0,0.3620150934576254,0.0,0.8868523001193914,0.0,0.7275934170794712,0.9999963999825758,0.06857196771195495,-3.7117270316175706,0.06857196771195495,-3.7117270316175706
0.0,0.023,-0.14590711390711392,-0.14590711390711392,0.0,1.0201010380169344,0.8579324851306014,1.1822695909032674,0.32433710577266606,1.865180152017822,1.799457301657422,1.9309030023782219,0.13144570072079986,19.046,11.251394757984452,1,47,0.32405337950682417,-0.7943285307187447,0.2776985755309839,1.0251749037392217,0.0,14.971429263774482,8.162429170037758,83.24203052458022,0.558,0.633,0.1635,1.1126406329674199,0.6776341162651347,0.2954872100225353,0.3980748826113002,0.13272218446972645,0.15024699366192776,0.011,0.4782608695652174,0.08695652173913043,0.21576892832851374,0.0,0.9080396176729156,0.0,0.7447457691170654,0.9999949479718805,0.0544885587237498,-2.919648213986219,0.0544885587237498,-2.919648213986219
0.0,0.02,-0.1451929811929812,-0.1451929811929812,0.0,0.9008117489612248,0.7322261492886285,1.0693973486338213,0.3371711993451928,1.4654970405275636,0.7671556547255243,2.163838426329603,1.3966827716040786,20.803,11.756027858081996,1,50,0.2569145189298246,-0.8735936249414555,0.22102704380220184,1.089933552377731,0.0,22.339682748106142,16.78121164867791,327.3805219108445,0.421,0.693,0.1605,1.1089879495354553,0.7370635757654009,0.36972934545023795,0.3724723382069566,0.17967058269486905,0.1282004447701269,0.007,0.3684210526315789,0.05263157894736842,0.4504223592818189,0.0,0.8993331236794457,0.0,0.7105192186748885,0.9999965499868727,0.038959720071559234,-0.8053002575365968,0.038959720071559234,-0.8053002575365968
0.0,0.021,-0.14393877593877594,-0.14393877593877594,0.0,0.936326620366801,0.6133982647090399,1.2592549760245622,0.6458567113155222,1.47650269957809,0.4770791049895706,2.4759262941666096,1.998847189177039,20.933,11.809001270217562,1,50,0.28808885755598257,-0.8136679064259598,0.25627353185417695,1.0969339510823806,0.0,14.906991150520211,10.06862430087152,117.9635526886786,0.403,0.673,0.154,1.4438506261049993,0.8186580471461088,0.4241253369672542,0.32934848340564393,0.17025362177805334,0.1412365946743339,0.007,0.3888888888888889,0.05555555555555555,0.3742771383197857,0.0,0.882816245436721,0.0,0.6830835596168721,0.9999956889837324,0.0575405316952472,-1.470730348618845,0.0575405316952472,-1.470730348618845
0.0,0.025,-0.1427926307926308,-0.1427926307926308,0.0,0.8618236037054054,0.6579127182872438,1.065734489123567,0.4078217708363231,0.8520133466444337,0.3788334195309928,1.3251932737578747,0.9463598542268818,19.532,11.71712319641643,1,49,0.4041605692666355,-0.7461889941004216,0.23033762923584897,0.7550675946940204,0.0,12.023418493500046,7.671838484275761,82.81792561787296,0.32,0.609,0.1805,1.3320209782776151,0.7028185390803238,0.2777240992141832,0.3363562676814011,0.1592849491201906,0.15597129733932852,0.008,0.47058823529411764,0.058823529411764705,0.522185926841885,0.0,0.8891897768970862,0.0,0.696224252603597,0.9999928209581352,0.05179898923434689,-1.42849125197869,0.05179898923434689,-1.42849125197869
0.0,0.02,-0.13106428706428708,-0.13106428706428708,0.0,0.8696472373077015,0.5336779004255069,1.205616574189896,0.6719386737643892,0.9458515274979886,-0.017143552637008952,1.9088466076329862,1.9259901602699951,21.274,12.850639050257383,1,54,0.43955484725532346,-0.6936454133154513,0.25777775186816154,0.9134482780253049,0.0,14.592868581325222,7.840678211845439,84.91484385443525,0.351,0.654,0.179,1.361106244952318,0.7377368247932279,0.3120897048315515,0.40468235714535955,0.16150336368543738,0.15210180951084723,0.013,0.6842105263157895,0.0,0.5264419118219184,0.0,0.8935054265991911,0.0,0.7283352264538175,0.9999972699866637,0.06801139282308832,-2.6721205405541073,0.06801139282308832,-2.6721205405541073
0.0,0.025,-0.18070274470274472,-0.18070274470274472,0.0,0.9060955928374012,0.633284857244317,1.1789063284304853,0.5456214711861682,1.1951321889287096,0.449643386350731,1.9406209915066883,1.4909776051559573,19.835,12.004739688972853,1,52,0.4512971031894048,-0.6933691639633222,0.24897206765899954,1.0030427322757463,0.0,19.095222575038274,11.339960829978152,169.27458218151435,0.363,0.692,0.18,1.2759395011614776,0.7728973808637783,0.38591578226737633,0.42401778924093897,0.1855902928911941,0.19602473067121637,0.01,0.5882352941176471,0.0,0.506160408774505,0.0,0.8798207784496148,0.0,0.658968006453282,0.9999931599566341,0.0553608600950789,0.436893977095155,0.0553608600950789,0.436893977095155
0.0,0.025,-0.16613360213360212,-0.16613360213360212,0.0,0.9990371912686593,0.6624083898880863,1.3356659926492322,0.673257602761146,1.867240171958433,0.4189243417272035,3.3155560021896626,2.896631660462459,19.982,11.541562979076966,1,48,0.34300163920948573,-0.8175261732229488,0.25508028999543003,1.3527896705828704,0.0,33.724408232930216,17.180525806986125,385.6088861449698,0.349,0.767,0.153,1.1429485542231017,0.7314905886658438,0.42868234517424386,0.4095345369523771,0.18869155943642987,0.20557973821182138,0.012,0.8571428571428571,0.0,0.530624028779656,0.0,0.883329861329651,0.0,0.6413690313658472,0.999993285956164,0.04821437182242594,0.9625184754606191,0.04821437182242594,0.9625184754606191
0.0,0.017,-0.16221270621270623,-0.16221270621270623,0.0,0.9563327339922072,0.7261403593288817,1.1865251086555326,0.46038474932665097,1.2816247001022252,0.654507332672781,1.9087420675316693,1.2542347348588883,20.34,12.288547513843936,1,52,0.41533597507023057,-0.7787787375337918,0.22610551133750953,0.8300683673145991,0.0,10.883427376379391,7.799338198910201,73.3510545831847,0.392,0.617,0.1735,1.0532772603971565,0.6392359813176166,0.3820307676572706,0.35185528419613515,0.16394976841692696,0.14735014361325888,0.009,0.5294117647058824,0.17647058823529413,0.3908478003492757,0.0,0.8762873854415307,0.0,0.6963785476951808,0.9999979839942099,0.06971950243446745,-2.7508770442673964,0.06971950243446745,-2.7508770442673964
0.0,0.023,-0.17124758724758724,-0.17124758724758724,0.0,0.8123625453525372,0.6503441502752961,0.9743809404297781,0.32403679015448195,0.730702275894741,0.5389347776656086,0.9224697741238734,0.38353499645826483,20.2,11.777011505471156,1,50,0.3157647004263236,-0.8173242390442166,0.19721801366588512,0.5810233680069258,0.0,5.941364504153326,5.6862324608073855,37.67636178884831,0.35,0.556,0.164,1.3224900106393662,0.7334616586239089,0.5879606382658388,0.37161618001397967,0.15259568630256196,0.11914196028086707,0.01,0.5,0.15,0.3236322729304423,0.0,0.8874630601551217,0.0,0.7170076266158103,0.9999946059727439,0.05233963620667326,-1.8576599981003366,0.05233963620667326,-1.8576599981003366
