scr,fsr,corr_obj_min,corr_obj_max,corr_obj_range,skew_avg,skew_min,skew_max,skew_rnge,kurt_avg,kurt_min,kurt_max,kurt_rnge,mean_uc_rk,std_uc_rk,min_uc_rk,max_uc_rk,skew_uc_rk,kurt_uc_rk,mean_cv,std_cv,min_cv,max_cv,skew_cv,kurt_cv,piz_ob_min,piz_ob_max,piz_ob_f,PS_dist_max,PS_dist_mean,PS_dist_iqr,PF_dist_max,PF_dist_mean,PF_dist_iqr,po_n,cpo_upo_n,cover_cpo_upo_n,dist_c_corr,corr_obj_cv_min,corr_obj_cv_max,corr_obj_uc_rk_min,corr_obj_uc_rk_max,corr_cv_ranks,rk_uc_mdl_r2,rk_uc_range_coeff,cv_mdl_r2,cv_range_coeff
0.0,0.0,-0.29159703389925845,0.20358506389626596,-0.4951820977955244,0.7380313118896265,0.4267196935565147,0.9274622318573656,0.500742538300851,0.039097269753341234,-0.3544970904245539,0.39321596819116067,0.7477130586157146,9.124,4.710798658401779,1,23,0.3782543155574163,-0.5520728463847022,0.4480728869667682,0.2810723003124734,0.008303701459545504,1.7699498606352295,1.0451740551173272,1.1518122420280656,0.247,0.424,0.09266666666666666,0,0,0,0,0,0,0.0005,0.02127659574468085,0.02127659574468085,0.09203662850915713,0.0,0.4929468932367233,0.0,0.5248123460992394,1.0,0.04282523418922046,0.13669703291129576,0.04282523418922046,0.13669703291129576
0.0,0.0,-0.27824231006057754,0.1993594188398547,-0.47760172890043223,0.7972640502662202,0.4496154702342558,1.0259218905716474,0.5763064203373915,0.28652894755558994,-0.24996685845104416,0.7850234924804735,1.0349903509315177,9.427,4.808707830592331,1,24,0.39321670661073493,-0.4709305774885544,0.44909781661796816,0.2862897766493161,0.00838671136375797,2.0511960450125395,1.148728444226688,1.7323350866601395,0.349,0.4765,0.09316666666666666,0,0,0,0,0,0,0.0005,0.030303030303030304,0.030303030303030304,0.0,0.0,0.48870647317661836,0.0,0.6052143339035515,1.0,0.06847980480435067,0.5675638095487945,0.06847980480435067,0.5675638095487945
0.0,0.0,-0.2898213499553375,0.1907956091989023,-0.48061695915423974,0.7754222433805796,0.36533584311211176,1.002862702875894,0.6375268597637823,0.1261557936571136,-0.5528736853628877,0.5153956687407719,1.0682693541036596,9.2565,4.718867210464817,1,24,0.2766280735022259,-0.5968708447162392,0.4502173377675525,0.2864629434621113,0.00996161911699048,1.9133624228230708,1.047335710462792,1.3634186801839583,0.2875,0.4505,0.0895,0,0,0,0,0,0,0.0005,0.019230769230769232,0.019230769230769232,-0.11091906972976742,0.0,0.5021756665439167,0.0,0.5828798001357588,1.0,0.05575934960883522,0.4930378550405927,0.05575934960883522,0.4930378550405927
0.0,0.0,-0.3005858431464608,0.19889276572319142,-0.49947860886965223,0.7597327412738318,0.3988765142331353,0.9472767019295287,0.5484001876963934,0.17272382859770344,-0.31650108792142406,0.4723035920779357,0.7888046799993598,9.619,4.886188596442016,1,23,0.3335355669781215,-0.6491161604236071,0.447213552828664,0.2775019544779502,0.0027106423616701284,1.7389718947207506,1.099875528513076,1.5490799556747419,0.287,0.428,0.085,0,0,0,0,0,0,0.0005,0.02857142857142857,0.02857142857142857,0.07713403328350832,0.0,0.47804422751105685,0.0,0.6086311681642014,1.0,0.07597464507973695,0.9695456041597152,0.07597464507973695,0.9695456041597152
0.0,0.0,-0.2934525508631377,0.18496562824140703,-0.47841817910454476,0.815272460929534,0.4710354455254321,0.9954536207690202,0.5244181752435881,0.26986070253410394,-0.23740630242221128,0.5272490896244899,0.7646553920467012,9.3855,4.634855957848097,1,21,0.2343624400745091,-0.7626354110955118,0.44971611238454084,0.2865888493984147,0.005624093370533264,1.897862733274848,1.0723333191661217,1.3140402020908875,0.301,0.4255,0.08483333333333333,0,0,0,0,0,0,0.0005,0.022727272727272728,0.022727272727272728,0.0692085368021342,0.0,0.47897540074385014,0.0,0.5653650786085883,1.0,0.04568068329175201,0.14636592926694392,0.04568068329175201,0.14636592926694392
0.0,0.0,-0.2883771735942934,0.18934906433726606,-0.47772623793155944,0.8172213138793323,0.4560099738883129,1.0087615938802847,0.5527516199919719,0.321910869910963,-0.29710524883557365,0.6515112705872559,0.9486165194228295,9.7385,5.027138127205179,1,24,0.42630367293007293,-0.5250098132016703,0.4495391874490446,0.2861463236027367,0.004255919360259624,1.7956879598186961,1.0833574622328581,1.2737867574312087,0.2775,0.443,0.08333333333333333,0,0,0,0,0,0,0.0005,0.029411764705882353,0.029411764705882353,-0.0917936284484071,0.0,0.4877049949262487,0.0,0.597425302896536,1.0,0.06927167984398674,0.9232769502649927,0.06927167984398674,0.9232769502649927
0.0,0.0,-0.28577498344374586,0.19590276997569248,-0.4816777534194383,0.7845470375515129,0.44648423305314056,0.9723445634088758,0.5258603303557352,0.15280751025585046,-0.3288113971058455,0.4327300670502874,0.7615414641561329,9.708,5.092910366381878,1,23,0.3319517813971677,-0.6639436818084947,0.44891516182185454,0.28518331305314193,0.0040025747862787965,2.12328790988074,1.1761077466995717,2.061781393530751,0.3325,0.4755,0.08983333333333333,0,0,0,0,0,0,0.0005,0.019230769230769232,0.019230769230769232,0.0818922924730731,0.0,0.4735393303848326,0.0,0.547563071935816,1.0,0.0403382764528063,0.5646482905948342,0.0403382764528063,0.5646482905948342
0.0,0.0,-0.3059246729811682,0.20434279658569912,-0.5102674695668673,0.8073887325025743,0.4654212774361644,1.018365257189548,0.5529439797533837,0.31995859734780946,-0.2571335092601972,0.8326208812143894,1.0897543904745866,9.4685,5.041429137655314,1,24,0.3882955070010406,-0.6086298561805799,0.45169341372762545,0.29640753373711803,0.007202272590865032,1.9613516034034972,1.2029549330555522,1.8515965954811904,0.3405,0.466,0.09466666666666666,0,0,0,0,0,0,0.0005,0.022727272727272728,0.022727272727272728,0.0,0.0,0.5213697523424381,0.0,0.5290304963086385,1.0,0.03954039890524219,0.14133392567107417,0.03954039890524219,0.14133392567107417
0.0,0.0,-0.2701481970370493,0.16655672663918164,-0.4367049236762309,0.7898887379324632,0.3914153339534831,1.0751094200037883,0.6836940860503051,0.2405697670259371,-0.46220689728313413,0.9025469669316952,1.3647538642148294,10.1335,5.190922629937765,1,26,0.3352855861627839,-0.6237006648481835,0.44938679761199146,0.28503035199696924,0.005158192896142653,1.881245827348098,1.1038412303564358,1.5469057884861481,0.2885,0.446,0.09866666666666667,0,0,0,0,0,0,0.0005,0.02127659574468085,0.02127659574468085,0.0,0.0,0.5244600351150087,0.0,0.6162015602948927,1.0,0.08099193785696412,1.5189729276785773,0.08099193785696412,1.5189729276785773
0.0,0.0,-0.24612547803136947,0.18848376062094013,-0.4346092386523096,0.7702461587748584,0.3941216875954986,1.0158196319833106,0.621697944387812,0.12474481455295165,-0.4773412961060619,0.6088664493130662,1.0862077454191281,9.5745,4.7902452703384615,1,23,0.27389847493074115,-0.6456136810017532,0.4517668678713345,0.2928546121278899,0.001942206510727474,2.1760634660693627,1.1027610453832224,1.6538827759222272,0.348,0.4655,0.0905,0,0,0,0,0,0,0.0005,0.021739130434782608,0.021739130434782608,-0.049077259769314936,0.0,0.5329277007319251,0.0,0.6678890790988443,1.0,0.0800324381405847,2.0290824665580587,0.0800324381405847,2.0290824665580587
