sup_avg,inf_avg,inc_avg,lnd_avg,hv_single_soln_avg,nhv_avg,hvd_avg,bhv_avg,length_avg
0.6804878048780488,0.3195121951219512,0.023809523809523808,0.023809523809523808,0.4448378965062648,0.4564478907264607,0.011609994220195787,0.45182036623611127,205
0.6492063492063492,0.35079365079365077,0.023809523809523805,0.023809523809523805,0.5808115394949348,0.5926810805243572,0.011869541029422472,0.5877512043132966,90
0.7019101425881087,0.2980898574118913,0.023809523809523805,0.023809523809523805,0.2692756916573664,0.27961041703689504,0.010334725379528597,0.2733818905221136,177
0.7107583774250439,0.2892416225749559,0.02380952380952381,0.02380952380952381,0.5762432749429184,0.5909562005937394,0.014712925650821093,0.5820559857070128,27
0.6666666666666665,0.3333333333333333,0.023809523809523805,0.023809523809523805,0.18201461648622444,0.1921777751207757,0.010163158634551217,0.18295045737848772,44
0.542016806722689,0.4579831932773109,0.023809523809523805,0.023809523809523805,0.1417514639336655,0.15263337739671856,0.010881913463053056,0.14787224587574452,51
0.6063492063492063,0.3936507936507937,0.023809523809523805,0.023809523809523805,0.6778380301730778,0.6920186908490568,0.014180660675978944,0.6863525743689401,45
0.7107728337236532,0.28922716627634665,0.0238095238095238,0.0238095238095238,0.28266271316702857,0.2952527836621558,0.01259007049512717,0.28662245386506346,61
0.6315253374076903,0.35281385281385286,0.03947033358798065,0.023809523809523805,0.6798075815719846,0.6917023098476712,0.011894728275686653,0.6876873772715142,187
0.6678743961352658,0.3321256038647343,0.023809523809523808,0.023809523809523808,0.41090298179672546,0.42181233955277103,0.010909357756045575,0.416205367942959,138
0.6812865497076024,0.3187134502923976,0.023809523809523808,0.023809523809523808,0.5213563757744151,0.534405878409833,0.013049502635417936,0.527264161069205,57
0.7006802721088435,0.2993197278911565,0.023809523809523808,0.023809523809523808,0.30715617366148734,0.31848845599142084,0.011332282329933505,0.3117169085738653,140
0.6607479149852031,0.3392520850147969,0.023809523809523805,0.023809523809523805,0.49955304720146904,0.511373242427489,0.011820195226020127,0.5067359314388631,177
0.6668202764976959,0.3331797235023042,0.023809523809523805,0.023809523809523805,0.3501559369085273,0.36026670982969483,0.010110772921167466,0.355732162413124,155
0.5726190476190476,0.4273809523809523,0.023809523809523815,0.023809523809523815,0.4476333454843154,0.45999319415815015,0.012359848673834637,0.45386311257321416,20
0.6727456940222899,0.32725430597771027,0.0238095238095238,0.0238095238095238,0.41925708814481993,0.4314141980200184,0.012157109875198515,0.4236181570701502,47
0.6764069264069263,0.3235930735930736,0.023809523809523805,0.023809523809523805,0.24333703143155935,0.2534537654350868,0.010116734003527477,0.24736832792407934,110
0.6771164021164021,0.3228835978835979,0.023809523809523805,0.023809523809523805,0.4025269119901548,0.41385380890741413,0.011326896917259287,0.4087682634922816,180
0.6203522504892368,0.37964774951076324,0.023809523809523808,0.023809523809523808,0.6044764843296855,0.6173379612792134,0.012861476949528097,0.6107459999170232,73
0.6464510332434861,0.34510332434860735,0.03225516621743037,0.02380952380952381,0.49827919908105595,0.5093296168263928,0.011050417745336855,0.5063545101050418,265
0.7056390977443608,0.2943609022556391,0.023809523809523805,0.023809523809523805,0.39117158711195205,0.4024853144656775,0.01131372735372541,0.39696486276738496,190
0.6944444444444443,0.3055555555555555,0.02380952380952381,0.02380952380952381,0.180450118241379,0.19078745427354787,0.010337336032168904,0.18310137052854325,36
0.6934523809523809,0.30654761904761907,0.023809523809523808,0.023809523809523808,0.2647742598257147,0.2752823242205042,0.010508064394789459,0.2687476171309561,168
0.6795727636849133,0.3204272363150868,0.023809523809523808,0.023809523809523808,0.2471248935610401,0.25688345268669643,0.009758559125656343,0.25104317893466366,107
0.6437670609645132,0.3562329390354868,0.023809523809523805,0.023809523809523805,0.34601138130859543,0.3556939938196126,0.009682612511017081,0.350854530270767,157
0.7000580720092915,0.29994192799070846,0.023809523809523805,0.023809523809523805,0.25698698945696064,0.2691023114976757,0.012115322040715103,0.26039919918420384,82
0.6652963343610826,0.3347036656389174,0.023809523809523808,0.023809523809523808,0.5045214510888679,0.516656066330046,0.012134615241178029,0.511067000807544,139
0.5540915395284326,0.4197873324086916,0.04993065187239944,0.0238095238095238,0.8448557439396974,0.8571817630788098,0.012326019139112299,0.8528221197530178,103
