scr,fsr,corr_obj_min,corr_obj_max,corr_obj_range,skew_avg,skew_min,skew_max,skew_rnge,kurt_avg,kurt_min,kurt_max,kurt_rnge,mean_uc_rk,std_uc_rk,min_uc_rk,max_uc_rk,skew_uc_rk,kurt_uc_rk,mean_cv,std_cv,min_cv,max_cv,skew_cv,kurt_cv,piz_ob_min,piz_ob_max,piz_ob_f,PS_dist_max,PS_dist_mean,PS_dist_iqr,PF_dist_max,PF_dist_mean,PF_dist_iqr,po_n,cpo_upo_n,cover_cpo_upo_n,dist_c_corr,corr_obj_cv_min,corr_obj_cv_max,corr_obj_uc_rk_min,corr_obj_uc_rk_max,corr_cv_ranks,rk_uc_mdl_r2,rk_uc_range_coeff,cv_mdl_r2,cv_range_coeff
0.0,0.068,0.0,0.0,0.0,1.0286786797083285,0.9306448017990577,1.1267125576175991,0.1960677558185414,0.8743836247505821,0.6853640926806519,1.0634031568205122,0.3780390641398603,27.043,17.35111382591907,1,69,0.2811273648830907,-0.9737160791372514,1.7869818587017512,17.306401906509066,0.0,387.9262927227093,15.978145620452114,301.0796270237314,0.573,0.62,0.1855,1.6143088765728602,1.0224739933639477,0.36923151473010707,0.8032133158067115,0.25906817063951004,0.5304117027880046,0.016,0.7272727272727273,0.18181818181818182,0.0,0.0,0.6358284604732238,0.0,0.6968227827216384,0.9998467288979457,0.14308797172638243,-2.005743692887533,0.14308797172638243,-2.005743692887533
0.0,0.065,-0.09049528249528249,-0.09049528249528249,0.0,0.9776539549635942,0.8879282922427234,1.067379617684465,0.17945132544174158,0.9248053167485808,0.8780622145366181,0.9715484189605434,0.0934862044239253,25.781,16.9401605364294,1,66,0.4154644851461571,-0.8188367582752587,0.5107848172662566,3.912470643378621,0.0,85.17721535804982,14.105156365349561,250.49919179748295,0.58,0.592,0.19,1.6609267163386574,1.032755673043756,0.3640558719968239,1.027305277347782,0.2956704704516955,0.5226648433117955,0.013,0.4482758620689655,0.1724137931034483,0.0,0.0,0.6176567633981651,0.0,0.7256489596973672,0.9998650501278026,0.1560816101474306,-2.385141634259467,0.1560816101474306,-2.385141634259467
0.0,0.06,-0.07267581667581668,-0.07267581667581668,0.0,0.9814894418229431,0.8612207557464053,1.1017581278994808,0.24053737215307547,0.7617069536912227,0.5298912740960562,0.9935226332863891,0.46363135919033294,25.504,15.922499301303173,1,66,0.33993158017145625,-0.8021713660146701,0.758204845166806,7.654449620942675,0.0,185.19138774903803,18.051115905611525,380.6033626713054,0.584,0.643,0.179,1.550381901048981,1.033430702297537,0.2925899965990001,0.24269093538579498,0.09469897959756535,0.0889679431125885,0.011,0.4583333333333333,0.16666666666666666,0.06600827486727238,0.0,0.6533760541974134,0.0,0.6915495593339285,0.9998942288340384,0.11819588412535043,-3.9320537859569127,0.11819588412535043,-3.9320537859569127
0.0,0.058,-0.06655806655806656,-0.06655806655806656,0.0,1.0092278460562831,0.9183922113460256,1.1000634807665406,0.18167126942051504,0.6915700418016191,0.43115411414846827,0.9519859694547699,0.5208318553063016,25.557,17.05510923447868,1,70,0.4882944962115697,-0.6511001800888789,0.959859172786654,8.486504825172524,0.0,155.32803049062323,12.912282463541096,186.34683364266823,0.503,0.61,0.199,1.488156616420521,0.8241035409023842,0.4786139997738068,0.26172621903272114,0.10056996529896964,0.08723654102951314,0.013,0.4642857142857143,0.17857142857142858,0.26872942180594805,0.0,0.6263887531839316,0.0,0.7295961488597797,0.9999048289266904,0.1931092484272644,-1.3829114426463,0.1931092484272644,-1.3829114426463
0.0,0.052,-0.07794199794199795,-0.07794199794199795,0.0,0.9828344257275018,0.7401227201216636,1.22554613133334,0.4854234112116764,0.7952737777125329,0.015387821228608267,1.5751597341964576,1.5597719129678493,26.919,17.53312405134921,1,68,0.38389127172522924,-0.9112800155825709,8.925130939635508,254.8933837263565,0.0,8061.367161785445,31.529214134805077,993.0389484228401,0.482,0.734,0.18,1.7154548903617806,0.9107527868632947,0.37227246910817424,0.21617093696868858,0.08231808950770285,0.07581778521349077,0.013,0.7647058823529411,0.35294117647058826,0.11657456478027721,0.0,0.6294676267480797,0.0,0.7048513858628581,0.9999319813110065,0.11885508170967518,-3.180875012748965,0.11885508170967518,-3.180875012748965
0.0,0.056,-0.07075357075357076,-0.07075357075357076,0.0,1.031000137360271,0.8653541417438048,1.1966461329767373,0.3312919912329325,1.0315195234594008,0.34111584652388993,1.7219232003949116,1.3808073538710217,27.3,17.496399629638095,1,69,0.35600508747859555,-0.8669501860614943,1.9198998994539662,24.799106524081573,0.0,629.461800551197,19.982239512182044,451.21915777277945,0.539,0.644,0.1795,1.5327041982886982,0.965235975415694,0.2797670645963679,0.25099917844043007,0.10291724382295682,0.08781242563558016,0.008,0.42105263157894735,0.10526315789473684,0.08917757599957823,0.0,0.626248018712039,0.0,0.7084087224400205,0.9999134489544853,0.15163367553516527,-4.433633982981717,0.15163367553516527,-4.433633982981717
0.0,0.061,-0.10134571734571735,-0.10134571734571735,0.0,1.0407762287560305,0.93265381982161,1.148898637690451,0.2162448178688411,0.790435715172471,0.44265613306236595,1.138215297282576,0.6955591642202101,26.438,16.845656888349588,1,67,0.37940082694227684,-0.7836974086938566,1.6697411206902324,27.532007759242216,0.0,795.1632196401074,25.610109636788664,705.2575648184293,0.526,0.661,0.1755,1.668695921268008,0.8883173907847187,0.43603912389319355,0.24655384362322313,0.09939543462169412,0.08195621776884726,0.012,0.5217391304347826,0.34782608695652173,0.16405037500127898,0.0,0.6392767797354394,0.0,0.6966516165436972,0.9998887832037539,0.15248433978623321,-1.1273773482680678,0.15248433978623321,-1.1273773482680678
0.0,0.054,-0.07294292494292494,-0.07294292494292494,0.0,0.9506097516039098,0.8457029686645668,1.055516534543253,0.20981356587868605,0.5948617574873036,0.3724387866973995,0.8172847282772078,0.4448459415798083,26.417,17.175421712435476,1,71,0.42608607817530575,-0.7193100239721684,0.8186774287879771,8.160382307960846,0.0,170.31377058888475,16.54836806046566,297.5005631919316,0.535,0.608,0.186,1.5011418981601214,0.9082009505485119,0.49883926730927375,0.23471484459127825,0.08812818599274702,0.08890565703049438,0.014,0.56,0.32,0.07901759219253911,0.0,0.657560024858564,0.0,0.6882268507247503,0.9999237276434098,0.14218309388744443,-4.390620689555037,0.14218309388744443,-4.390620689555037
0.0,0.06,-0.06962283362283363,-0.06962283362283363,0.0,0.986592005142633,0.9386490437251565,1.0345349665601096,0.09588592283495312,0.6799537357512808,0.6444058040063743,0.7155016674961874,0.07109586348981312,27.605,17.126032085687566,1,68,0.231433272719794,-0.9041631398226593,0.4509439955225713,2.779422636053642,0.0,33.648941035308276,8.894382205940538,85.42902822574548,0.543,0.582,0.1665,1.6348269102468633,1.0399289100324958,0.47989369878448207,0.22874145435347296,0.08886911738999115,0.08135454083337282,0.01,0.45454545454545453,0.2727272727272727,0.1867093532177963,0.0,0.6374127725855598,0.0,0.7290951784932177,0.9998943788190179,0.1530991888448221,-2.0521435129706145,0.1530991888448221,-2.0521435129706145
0.0,0.042,0.0,0.0,0.0,0.9043913531201797,0.716176635045453,1.0926060711949064,0.37642943614945334,0.5599341172417012,0.032526993175936436,1.087341241307466,1.0548142481315295,25.581,16.305871304533223,1,65,0.367664123420057,-0.7859036895611307,1.5447848650041245,18.304182065795683,0.0,433.397434409267,18.735625740457138,390.54098976689335,0.496,0.658,0.1835,1.4341899307254087,0.9497534976719137,0.39399948297688736,0.24553258786780321,0.10414258165365828,0.11183094208812192,0.01,0.45454545454545453,0.2727272727272727,0.14930577905961065,0.0,0.6693163178730888,0.0,0.7041431202932793,0.9999643292316046,0.15451119650413614,-1.870492631101973,0.15451119650413614,-1.870492631101973
