sup_avg,inf_avg,inc_avg,lnd_avg,hv_single_soln_avg,nhv_avg,hvd_avg,bhv_avg,length_avg
0.0,0.0,1.1,0.1,0.15857800861304594,0.16618432526086832,0.007606316647822381,0.16618432526086832,1
0.0,0.0,1.1,0.1,0.06136935194355954,0.06539934190762962,0.004029989964070085,0.06539934190762962,1
0.0,0.0,1.1,0.1,0.05272530347985334,0.05883484506148923,0.006109541581635888,0.05883484506148923,1
0.0,0.0,1.1,0.1,0.22139587212337564,0.22794505596567186,0.006549183842296219,0.22794505596567186,1
0.0,0.0,1.1,0.1,0.19263793115088515,0.19934704322311128,0.006709112072226131,0.19934704322311128,1
0.0,0.0,1.1,0.1,0.1922707333124082,0.20043595180402532,0.00816521849161711,0.20043595180402532,1
0.3,0.48,0.32,0.1,0.0775216028357734,0.08381806404152252,0.006296461205749118,0.08381806404152252,5
0.0,0.0,1.1,0.1,0.04712784624465396,0.05326680119057797,0.006138954945924015,0.05326680119057797,1
0.325,0.27499999999999997,0.5,0.10000000000000002,0.16022954113745283,0.1676614135488996,0.0074318724114467785,0.1676614135488996,12
0.1,0.6,0.4,0.1,0.015425263689195546,0.0179994193795303,0.0025741556903347527,0.0179994193795303,1
0.0,0.0,1.1,0.1,0.017520330837673605,0.021640891141597098,0.004120560303923493,0.021640891141597098,1
0.20000000000000004,0.5777777777777778,0.3222222222222222,0.1,0.12315372526837631,0.13240211909160268,0.009248393823226382,0.13240211909160268,9
0.26666666666666666,0.5166666666666667,0.3166666666666667,0.09999999999999999,0.11560561920626372,0.12358690271436464,0.007981283508100906,0.12358690271436464,6
0.0,0.0,1.1,0.1,0.0471328436830792,0.05278725104167091,0.005654407358591712,0.05278725104167091,1
0.3222222222222222,0.47777777777777775,0.30000000000000004,0.1,0.10499628410077627,0.11207379608866962,0.007077511987893357,0.11207379608866962,9
0.0,0.0,1.1,0.1,0.04564400286476018,0.05290277020976056,0.007258767345000375,0.05290277020976056,1
0.0,0.0,1.1,0.1,0.2045075159934936,0.21439774719124693,0.00989023119775334,0.21439774719124693,1
0.0,0.0,1.1,0.1,0.015271130958859977,0.017690166145680537,0.0024190351868205607,0.017690166145680537,1
0.0,0.0,1.1,0.1,0.19189096951360343,0.20037527103997088,0.00848430152636745,0.20037527103997088,1
0.0,0.6,0.5,0.1,0.11369475231216312,0.12350470810019776,0.009809955788034633,0.12350470810019776,1
0.0,0.0,1.1,0.1,0.05307121124412769,0.05974642328025088,0.006675212036123188,0.05974642328025088,1
0.0,0.0,1.1,0.1,0.12346600218620574,0.13515795328948343,0.011691951103277698,0.13515795328948343,1
0.0,0.0,1.1,0.1,0.0589295029384955,0.06371403932552983,0.004784536387034327,0.06371403932552983,1
0.0,0.0,1.1,0.1,0.053405842865190456,0.0582850211270793,0.004879178261888842,0.0582850211270793,1
0.4,0.0,0.7,0.1,0.029424843351959957,0.03328551628692817,0.003860672934968213,0.03328551628692817,1
0.0,0.0,1.1,0.1,0.05580111034145489,0.06305647989907023,0.00725536955761534,0.06305647989907023,1
0.0,0.0,1.1,0.1,0.18819154621554035,0.19648812715592118,0.008296580940380827,0.19648812715592118,1
0.26666666666666666,0.5,0.3333333333333333,0.10000000000000002,0.012054287811429412,0.01465175563289498,0.0025974678214655683,0.01465175563289498,3
0.32916666666666666,0.5083333333333333,0.26249999999999996,0.10000000000000002,0.10686431506916942,0.11326833321769665,0.006404018148527255,0.11326833321769665,24
0.35,0.3375,0.4125,0.1,0.13939353826164094,0.14790753377675947,0.008513995515118528,0.14790753377675947,8
0.0,0.0,1.1,0.1,0.013988378261138117,0.01594315803069375,0.0019547797695556313,0.01594315803069375,1
0.3,0.4,0.4,0.1,0.19550451288956688,0.20194590079379104,0.006441387904224161,0.20194590079379104,1
0.37916666666666665,0.35000000000000003,0.37083333333333335,0.10000000000000002,0.14378139167071174,0.15060297108314233,0.006821579412430581,0.15060297108314233,24
0.3,0.35,0.44999999999999996,0.1,0.044089183938011284,0.04820943395764392,0.004120250019632638,0.04820943395764392,2
0.0,0.0,1.1,0.1,0.05430275561437894,0.05891680884421793,0.004614053229838995,0.05891680884421793,1
0.0,0.0,1.1,0.1,0.1359454631888994,0.14331426196355979,0.007368798774660373,0.14331426196355979,1
0.25,0.5625,0.2875,0.1,0.06794272039104127,0.07488437820183237,0.006941657810791098,0.07488437820183237,16
0.0,0.0,1.1,0.1,0.014862817551631324,0.017785570974482433,0.0029227534228511085,0.017785570974482433,1
0.2,0.5,0.4,0.1,0.04158909814899858,0.046146751775479805,0.004557653626481223,0.046146751775479805,1
0.0,0.0,1.1,0.1,0.0578405310555445,0.062106691448216164,0.004266160392671664,0.062106691448216164,1
0.175,0.4,0.525,0.1,0.021944958017597806,0.024855978272284987,0.002911020254687182,0.024855978272284987,4
0.0,0.0,1.1,0.1,0.007578888410632302,0.009089121216256183,0.0015102328056238812,0.009089121216256183,1
0.35,0.375,0.375,0.1,0.14242229759840297,0.15015355045408205,0.007731252855679084,0.15015355045408205,4
0.0,0.0,1.1,0.1,0.03837254756716834,0.04475198424712267,0.006379436679954331,0.04475198424712267,1
0.0,0.0,1.1,0.1,0.05210229337396778,0.05957472229549045,0.007472428921522667,0.05957472229549045,1
0.0,0.0,1.1,0.1,0.22903229532432826,0.23737625994773054,0.008343964623402284,0.23737625994773054,1
0.0,0.0,1.1,0.1,0.13639255164628605,0.14759636482454436,0.011203813178258304,0.14759636482454436,1
0.3,0.0,0.8,0.1,0.19158205360412664,0.1961171653852636,0.004535111781136969,0.1961171653852636,1
