sup_avg,inf_avg,inc_avg,lnd_avg,hv_single_soln_avg,nhv_avg,hvd_avg,bhv_avg,length_avg
0.0,0.0,1.1,0.1,0.08076496548424553,0.08492069820380267,0.004155732719557145,0.08492069820380267,1
0.2,0.0,0.9,0.1,0.12028572933843565,0.12733721617691218,0.007051486838476534,0.12463336051146683,1
0.0,0.0,1.1,0.1,0.11702742691788935,0.1170428929238126,1.5466005923253645e-05,0.1170428929238126,1
0.5357142857142857,0.43571428571428567,0.1285714285714286,0.10000000000000002,0.10694076416226848,0.11089784422310305,0.003957080060834567,0.10710083522641785,14
0.0,0.0,1.1,0.1,0.12082217415905194,0.12723887863361802,0.006416704474566076,0.12723887863361802,1
0.0,0.0,1.1,0.1,0.11730266333109995,0.12444383229194854,0.0071411689608485845,0.12444383229194854,1
0.54,0.41,0.15,0.1,0.1190109241469312,0.12605361347408753,0.007042689327156361,0.11918929885740188,10
0.43999999999999995,0.42000000000000004,0.24000000000000005,0.1,0.11313245037504405,0.11863792016537178,0.0055054697903277276,0.11449596698493476,5
0.5125000000000001,0.46875,0.11875000000000001,0.1,0.11539183354263632,0.12070726831950068,0.005315434776864364,0.11611263547188058,16
0.0,0.0,1.1,0.1,0.12387004454901866,0.13088686352966059,0.007016818980641923,0.13088686352966059,1
0.5,0.0,0.6,0.1,0.09035543669914683,0.09667010814067996,0.006314671441533123,0.09509302556734646,1
0.43999999999999995,0.42000000000000004,0.24000000000000005,0.1,0.030155120884502073,0.03396272346822754,0.0038076025837254675,0.03082439256431164,5
0.35,0.2,0.55,0.1,0.12322154966402282,0.13130432934205866,0.008082779678035855,0.12664710966617687,2
0.5111111111111112,0.44999999999999996,0.1388888888888889,0.10000000000000002,0.12453385520763925,0.13203404183105624,0.007500186623416983,0.12553369513721901,18
0.0,0.0,1.1,0.1,0.13872788786320295,0.14577183837502838,0.007043950511825436,0.14577183837502838,1
0.4571428571428572,0.4428571428571428,0.19999999999999998,0.09999999999999999,0.10452733493055798,0.11220361566871614,0.007676280738158167,0.10712077079010937,7
0.0,0.0,1.1,0.1,0.11256086420811297,0.11513227761266831,0.002571413404555342,0.11513227761266831,1
0.5599999999999999,0.28,0.26,0.1,0.1315180357150512,0.1394599530282931,0.007941917313241892,0.13310642699798433,5
0.4625,0.5,0.1375,0.1,0.0978384709921217,0.10512995426557428,0.007291483273452592,0.0989689850991462,16
0.445,0.5249999999999999,0.13000000000000003,0.10000000000000002,0.12269964245421458,0.13028724386566035,0.00758760141144578,0.12284631291568142,20
0.4818181818181818,0.45454545454545453,0.16363636363636364,0.1,0.09120488215005093,0.0967098773780035,0.0055049952279525825,0.09405184121689941,11
0.4666666666666667,0.4444444444444444,0.1888888888888889,0.1,0.11847197435614183,0.12464127853698119,0.006169304180839367,0.12025732625445662,9
0.0,0.0,1.1,0.1,0.1113905962048022,0.11907941584767615,0.007688819642873948,0.11907941584767615,1
