sup_avg,inf_avg,inc_avg,lnd_avg,hv_single_soln_avg,nhv_avg,hvd_avg,bhv_avg,length_avg
0.6000000000000001,0.4,0.1,0.1,0.8439369385679665,0.8470669371075283,0.003129998539561718,0.84267407726899,10
0.5,0.5,0.1,0.1,0.4660363105120136,0.5321173913423198,0.06608108083030625,0.5290562365289481,16
0.49629629629629624,0.5037037037037038,0.10000000000000002,0.10000000000000002,0.4203893662004304,0.4694831243855815,0.049093758185151146,0.45584837599391365,27
0.5823529411764706,0.41764705882352937,0.1,0.1,0.2490934386593708,0.2983009867371943,0.049207548077823515,0.28972947345281724,17
0.5125,0.48750000000000004,0.1,0.1,0.8300425481115924,0.8436313460303538,0.013588797918761539,0.8396216220854199,8
0.55,0.44999999999999996,0.1,0.1,0.771602422463924,0.7774310694457451,0.005828646981821284,0.7727880376745393,2
0.7666666666666667,0.23333333333333336,0.09999999999999999,0.09999999999999999,0.7700329650370334,0.7735456441811875,0.003512679144154133,0.7716740102796327,6
0.6000000000000001,0.3,0.2,0.1,0.7327539414218851,0.7578202532891802,0.02506631186729502,0.757140219150842,2
0.55,0.45,0.09999999999999999,0.09999999999999999,0.7761775981493974,0.782188824956577,0.006011226807179619,0.7807315800490712,6
0.5499999999999999,0.4444444444444444,0.10555555555555557,0.10000000000000002,0.4971771952381764,0.5585508451946634,0.06137364995648688,0.5441436990163263,18
0.55,0.4375,0.1125,0.1,0.8040113964043951,0.8159526439282769,0.011941247523881857,0.7937737894100865,8
0.65,0.35,0.1,0.1,0.6637429796299993,0.6885632523664869,0.024820272736487625,0.672186088677494,2
0.5125000000000001,0.4125,0.175,0.1,0.7846559831364373,0.7882832877211594,0.003627304584722213,0.7882832877211594,8
0.4983333333333333,0.4883333333333333,0.11333333333333333,0.09999999999999996,0.5923081905461155,0.6223659458647227,0.030057755318607333,0.6184147846505575,60
0.5599999999999999,0.43,0.11000000000000001,0.10000000000000002,0.38970682136958107,0.4303866884882428,0.0406798671186618,0.41854294373894685,20
0.5,0.47272727272727266,0.12727272727272726,0.1,0.7892978634117555,0.7931069270361436,0.0038090636243881537,0.7857219416332062,11
0.6499999999999999,0.35,0.1,0.1,0.4852048632888658,0.5200804938350525,0.03487563054618678,0.49331247062703854,2
0.6466666666666666,0.35333333333333333,0.10000000000000003,0.10000000000000003,0.8283111210038567,0.8327394256551945,0.0044283046513379516,0.8316813605417793,15
0.675,0.275,0.15000000000000002,0.1,0.7220324487607926,0.7571853029223655,0.03515285416157288,0.7460764414125473,4
0.625,0.3625,0.1125,0.1,0.3550590112438164,0.42479805910288493,0.06973904785906859,0.42440375933603386,8
0.5333333333333333,0.4666666666666667,0.1,0.1,0.8005482993664678,0.8091597147919807,0.008611415425512914,0.7974073430997237,9
0.4,0.3,0.39999999999999997,0.1,0.7748687182699233,0.7836390033043443,0.008770285034421066,0.7804003888876727,2
0.0,0.0,1.1,0.1,0.78474279566769,0.7947232449455846,0.009980449277894543,0.7947232449455846,1
0.5344827586206897,0.46551724137931033,0.10000000000000003,0.10000000000000003,0.48630277251419085,0.5426659023371132,0.05636312982292235,0.53811172260213,29
0.6399999999999999,0.33999999999999997,0.12000000000000002,0.1,0.4211816595323971,0.49255392392827063,0.07137226439587349,0.40710314325883107,5
0.64,0.31999999999999995,0.14,0.1,0.3676258778506624,0.4373145619157183,0.06968868406505595,0.40224051445592657,5
0.49444444444444446,0.5055555555555555,0.10000000000000002,0.10000000000000002,0.22389016641623596,0.2749330521795276,0.05104288576329163,0.2640266666047262,18
0.37142857142857144,0.6285714285714287,0.09999999999999999,0.09999999999999999,0.518639342945808,0.5895815800799605,0.07094223713415247,0.5760162055818839,7
0.4444444444444444,0.5555555555555556,0.1,0.1,0.8067576645984064,0.8163013859422005,0.009543721343793974,0.8004760469085418,9
0.5,0.42857142857142855,0.17142857142857143,0.09999999999999999,0.6452204056190599,0.7003915138750856,0.05517110825602577,0.6991705465287309,7
0.5916666666666667,0.3666666666666667,0.14166666666666666,0.10000000000000002,0.6874493776053906,0.7083662217144703,0.020916844109079857,0.7007962484872952,12
0.49499999999999994,0.5050000000000001,0.1,0.1,0.8131337427331851,0.8196308293823446,0.006497086649159661,0.8142657003899242,40
0.6749999999999999,0.3,0.125,0.1,0.7792966901793683,0.7839537720810315,0.00465708190166314,0.7816649522771346,4
0.49642857142857144,0.4714285714285714,0.13214285714285717,0.10000000000000002,0.7767285244106423,0.7837329037117582,0.007004379301115657,0.7765341065836834,28
0.6666666666666666,0.3333333333333333,0.09999999999999999,0.09999999999999999,0.6868364206309429,0.7054713092916676,0.01863488866072473,0.7035384820445421,6
0.5538461538461539,0.4346153846153846,0.11153846153846157,0.10000000000000002,0.5649687159238643,0.6122150522467321,0.04724633632286778,0.6093742940100273,26
0.49166666666666675,0.49166666666666664,0.1166666666666667,0.10000000000000002,0.8050323177770826,0.8113924595475415,0.006360141770458729,0.8078099778040829,12
0.5650000000000001,0.43499999999999994,0.10000000000000002,0.10000000000000002,0.542862166606105,0.5892623413227484,0.04640017471664337,0.5860536979228698,20
0.5545454545454546,0.4454545454545454,0.1,0.1,0.8456152771958123,0.8492554118510603,0.003640134655247959,0.8446661548896454,11
0.44000000000000006,0.48,0.18000000000000002,0.1,0.7140563876656312,0.7309955493436165,0.01693916167798526,0.7296708717960645,5
0.5846153846153845,0.40384615384615385,0.11153846153846157,0.10000000000000002,0.5255565144039173,0.5757732394280997,0.050216725024182375,0.5738102035778874,26
0.51,0.48999999999999994,0.1,0.1,0.7926354501212307,0.7972866374614946,0.004651187340263796,0.7897254313173977,10
0.45,0.5,0.15000000000000002,0.1,0.7835030581456643,0.7898265787661132,0.006323520620448775,0.7776424344563243,4
0.5176470588235295,0.48235294117647054,0.1,0.1,0.8460308277319208,0.8505838912607653,0.0045530635288442865,0.8459713127246512,17
0.55,0.35,0.2,0.1,0.7569910074345991,0.7808969710396063,0.02390596360500713,0.7622126722835834,2
