scr,fsr,corr_obj_min,corr_obj_max,corr_obj_range,skew_avg,skew_min,skew_max,skew_rnge,kurt_avg,kurt_min,kurt_max,kurt_rnge,mean_uc_rk,std_uc_rk,min_uc_rk,max_uc_rk,skew_uc_rk,kurt_uc_rk,mean_cv,std_cv,min_cv,max_cv,skew_cv,kurt_cv,piz_ob_min,piz_ob_max,piz_ob_f,PS_dist_max,PS_dist_mean,PS_dist_iqr,PF_dist_max,PF_dist_mean,PF_dist_iqr,po_n,cpo_upo_n,cover_cpo_upo_n,dist_c_corr,corr_obj_cv_min,corr_obj_cv_max,corr_obj_uc_rk_min,corr_obj_uc_rk_max,corr_cv_ranks,rk_uc_mdl_r2,rk_uc_range_coeff,cv_mdl_r2,cv_range_coeff
0.0,0.001,-0.5746718386718387,0.07112482712482714,-0.6457966657966658,0.8707039661653284,0.2763891091829261,1.1867802101370908,0.9103911009541648,0.29189282803874317,-0.8768269004492346,0.9432712739353164,1.820098174384551,4.766,2.492236746378642,1,12,0.42475146552630216,-0.609700500110196,0.700895467028688,0.21106336048493998,0.0,1.0159990676029262,-0.4785126063604824,-0.42991190586583183,0.014,0.02,0.007666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013333333333333334,0.013333333333333334,0.6057723897723898,0.0,0.26524790524790526,0.0,0.5356601897542492,1.0,0.38552490962495,-0.016915033058066076,0.38552490962495,-0.016915033058066076
0.0,0.0,-0.5524595884595885,0.0,-0.5524595884595885,0.8647604250818358,0.2072966090657285,1.2356988397465,1.0284022306807716,0.3069119076711207,-0.984818026214406,1.0589691277100117,2.0437871539244177,5.049,2.4009579338255804,1,11,0.3372324817561586,-0.6280561217844838,0.7037322978996563,0.20801129498458898,0.04558032045294927,1.0153648488231952,-0.5376537716157233,-0.3001479778727738,0.018,0.032,0.011333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.02040816326530612,0.02040816326530612,0.45510795510795515,0.0,0.2391800991800992,0.0,0.5129437750480905,1.0,0.43632674942743477,-0.48001035155404415,0.43632674942743477,-0.48001035155404415
0.0,0.001,-0.5584490224490225,0.06745153945153946,-0.625900561900562,0.871579641775635,0.24270503009721514,1.1879386556900555,0.9452336255928404,0.32014013376896217,-0.879985684140455,0.9337984993831614,1.8137841835236164,5.176,2.5719688956128532,1,12,0.4455141490386629,-0.5687625247516679,0.7023534481075933,0.21150209896429462,0.0,1.0154164242621087,-0.5716951163054415,-0.10167018715712484,0.017,0.025,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.022222222222222223,0.022222222222222223,0.5026818826818827,0.0,0.24282858282858286,0.0,0.5000043078507144,1.0,0.3694003262064297,0.13994301102987183,0.3694003262064297,0.13994301102987183
0.0,0.002,-0.5828624108624109,0.0,-0.5828624108624109,0.8504080942976318,0.2990202734293474,1.1624457420036616,0.8634254685743141,0.1877399789382214,-0.8586883114701309,0.8864073781062713,1.7450956895764023,4.807,2.182601887656107,1,11,0.22490307193826406,-0.6845970568564623,0.7004105768763987,0.21237951041970315,0.0,1.0158951681454307,-0.5384193842752893,-0.2544145103067974,0.015,0.025,0.008666666666666666,0.3635186558601739,0.3635186558601739,0.0,0.05856179515411042,0.05856179515411042,0.0,0.002,0.0392156862745098,0.0392156862745098,0.5896065111441502,0.0,0.3081883231128881,0.0,0.5213786715866224,1.0,0.41620412918917304,-0.29271183026072656,0.41620412918917304,-0.29271183026072656
0.0,0.001,-0.5674135354135355,0.0,-0.5674135354135355,0.8734784981180032,0.2903972262388642,1.191335707530561,0.9009384812916968,0.32550005505479146,-0.8420503055198201,1.0563636360956776,1.8984139416154977,4.654,2.3052730857753057,1,11,0.4665501949532313,-0.43495907874629003,0.7031456414095031,0.20931420657763986,0.0,1.0156427927422034,-0.492208116617494,-0.28522050999202175,0.017,0.024,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015151515151515152,0.015151515151515152,0.5228869268869268,0.0,0.2335061935061935,0.0,0.4338257183358173,1.0,0.3537049072909536,-1.0025001763546186,0.3537049072909536,-1.0025001763546186
0.0,0.0,-0.5496006696006697,0.0,-0.5496006696006697,0.90123852651806,0.2885992004278265,1.2381178280090235,0.949518627581197,0.3884003191234946,-0.8908330393401647,1.1110591283757056,2.0018921677158703,5.265,2.7354661394358364,1,13,0.49116441194647326,-0.37886471046971026,0.7025874620988093,0.2111441204782915,0.01237313719061468,1.01601123483294,-0.5610206391303292,-0.19031995659332468,0.016,0.027,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015873015873015872,0.015873015873015872,0.5961459561459561,0.0,0.30746885546885544,-0.06312546849904625,0.6144394005459493,1.0,0.43354650659002225,0.6322044533542197,0.43354650659002225,0.6322044533542197
0.0,0.001,-0.5601322161322162,0.06782616782616782,-0.627958383958384,0.8034997122187528,0.2429564134637736,1.1511264186555408,0.9081700051917672,0.1380841003174965,-0.9336607846549416,0.9537215730632638,1.8873823577182054,5.04,2.3795797948377357,1,11,0.24732189384189515,-0.7091050428196013,0.7032988203498464,0.21614308399290338,0.0,1.015872415397756,-0.5799546586283959,-0.22329225228842908,0.021,0.032,0.011333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.018867924528301886,0.018867924528301886,0.5524783924783925,0.0,0.276009144009144,0.0,0.47518469055446133,1.0,0.3720954657455474,-0.713241018541571,0.3720954657455474,-0.713241018541571
0.0,0.001,-0.5816320016320017,0.0,-0.5816320016320017,0.845966823624987,0.2640067595775149,1.1693280287573067,0.9053212691797918,0.20082793172300276,-0.9023278763052245,0.8231026821299823,1.7254305584352068,4.716,2.2350266217653876,1,11,0.3900623329445739,-0.41409509442880044,0.702655923346595,0.2062830900402795,0.0,1.015626797669007,-0.4827547780757538,-0.22453516796474116,0.02,0.024,0.009666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016666666666666666,0.016666666666666666,0.5572533172533172,0.0,0.2920865200865201,0.0,0.551403692502878,1.0,0.4715681705719855,-0.20011593993477428,0.4715681705719855,-0.20011593993477428
0.0,0.003,-0.5631740871740871,0.06553885753885753,-0.6287129447129447,0.8319281498645069,0.3182287434177945,1.1554772531003983,0.8372485096826038,0.11548744147715932,-0.8421033206780506,0.8065400809682322,1.6486434016462828,5.045,2.367060413255226,1,10,0.14902886184030176,-0.8640956246731366,0.7035161717845633,0.21556453610989318,0.0,1.0157056899329862,-0.5459215015813829,-0.23355137198316678,0.02,0.026,0.008666666666666666,0.949651051383001,0.6615816871802821,0.3380224447846164,0.20213469502038978,0.14524644820039007,0.04473389380977601,0.003,0.05084745762711865,0.05084745762711865,0.6476408671842478,0.0,0.32955909351380264,0.0,0.516290185722505,1.0,0.3837836522723306,-0.4600407680808605,0.3837836522723306,-0.4600407680808605
0.0,0.001,-0.55804353004353,0.0,-0.55804353004353,0.8520031605642034,0.28066097209825847,1.1820544274204587,0.9013934553222003,0.22380161790875563,-0.8633766953750985,0.9518381372767486,1.8152148326518471,4.689,2.4083768392840854,1,12,0.48755207546384804,-0.35619509659657655,0.7025592785758205,0.2179606731695054,0.0,1.0158252849553902,-0.4706945290712342,-0.4915303605083077,0.013,0.025,0.008666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012658227848101266,0.012658227848101266,0.644046488046488,0.0,0.24323742323742323,0.0,0.5786511730407649,1.0,0.4754640238934078,-0.019812621538539243,0.4754640238934078,-0.019812621538539243
0.0,0.001,-0.5699989379989381,0.0,-0.5699989379989381,0.8109226400146617,0.2285003376877336,1.1168634498424281,0.8883631121546945,0.142671063109144,-0.952989451672229,0.7072904172326884,1.6602798689049174,4.79,2.5191069846276872,1,12,0.6027259720372353,-0.1137524220084507,0.7039428891781665,0.20491862679330664,0.0,1.0159694473824734,-0.4423576486458241,-0.29255074212986143,0.014,0.016,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013333333333333334,0.013333333333333334,0.563998103998104,0.0,0.28513440913440913,0.0,0.5832988990124734,1.0,0.4787361109827367,0.0132148998721906,0.4787361109827367,0.0132148998721906
0.0,0.0,-0.5800901200901202,0.0,-0.5800901200901202,0.839727146703268,0.2638470673175903,1.1650673666036235,0.9012202992860332,0.23250778902489624,-0.8659914195412242,0.9441829618725137,1.8101743814137379,4.543,2.204575015734325,1,11,0.36023022168471996,-0.43133085971150287,0.7019316446768998,0.20596509546531344,0.020775070837625968,1.0145314556172689,-0.47213583929067654,-0.39095126048397555,0.015,0.023,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012987012987012988,0.012987012987012988,0.5085288405288406,0.0,0.2692368772368773,0.0,0.4414125966976252,1.0,0.40114039470023954,-1.3036730474567224,0.40114039470023954,-1.3036730474567224
0.0,0.001,-0.5631324111324112,0.0,-0.5631324111324112,0.922927158664944,0.2699834241756753,1.2750697705407361,1.0050863463650608,0.4836446218962833,-0.8887586667299519,1.323472877046397,2.212231543776349,4.825,2.1832029223139107,1,10,0.15209607452343277,-0.75616721648688,0.7009299678634484,0.21429613150189009,0.0,1.0157938884384883,-0.5159638283410837,-0.3712570539619917,0.016,0.022,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01639344262295082,0.01639344262295082,0.4892474372474373,0.0,0.2620632100632101,0.0,0.46308455213261596,1.0,0.3892452226477301,-0.9850803962992831,0.3892452226477301,-0.9850803962992831
