scr,ncr_avg,ncr_r1,dist_x_avg,dist_x_r1,dist_f_avg,dist_f_r1,dist_c_avg,dist_c_r1,dist_f_c_avg,dist_f_c_r1,dist_f_dist_x_avg,dist_f_dist_x_r1,dist_c_dist_x_avg,dist_c_dist_x_r1,dist_f_c_dist_x_avg,dist_f_c_dist_x_r1,hv_single_soln_avg,hv_single_soln_r1,nhv_avg,nhv_r1,hvd_avg,hvd_r1,bhv_avg,bhv_r1,nrfbx,nncv_avg,nncv_r1,ncv_avg,ncv_r1,bncv_avg,bncv_r1,sup_avg,sup_r1,inf_avg,inf_r1,inc_avg,inc_r1,lnd_avg,lnd_r1,nfronts_avg,nfronts_r1
0.0,0.0,0,0.018404122247278998,0.0,0.012688145390462835,0.6137671619515306,0.011702241400762713,0.9773243158299335,0.01965913262555762,0.8390731974459428,0.6894205587311537,0.6540872495742235,0.6357695013850212,0.9790214686319199,1.0680521405815413,0.855725625425024,0.3411956145276602,0.9985692625382762,0.3553403872177274,0.9980250634867087,0.01414477269006725,0.5275416631065957,0.3493800386164146,0.9980210116121442,0.23611111111111113,0.31476177872616834,0.9988860744033861,0.3150188318477307,0.9990366848940174,0.29983702929939987,0.9987391860369197,0.48681818181818176,0.06484515972987127,0.5083636363636364,0.06721169866715938,0.09572727272727272,0.6820457962517118,0.09090909090909091,0,1.071454545454545,0.8677177745348285
0.0,0.0,0,0.018407520161277204,0.0805201393778548,0.012725471895238318,0.5290412296063598,0.01227129903990928,0.9633752429784493,0.020146119235022325,0.7558396913948016,0.6931876962720989,0.6122759874102558,0.6671803346443042,0.967425264944303,1.0966112979022045,0.8057084619689829,0.30467711742829084,0.9976285437340499,0.31980273069480186,0.996362517721004,0.015125613266511038,0.5023665569654077,0.3136355713450341,0.9959858852092912,0.0,0.3039109658598173,0.999350135706849,0.3042279363465644,0.9994447874728434,0.28783730486825454,0.9992390426498641,0.4872727272727272,0.07305905351111408,0.5127272727272727,0.07305905351111408,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.018413455632281316,0.0,0.012340145624829017,0.5718134527312883,0.013664238777618156,0.963814174896339,0.020890446591518883,0.8275683378769549,0.6710648393210635,0.6306807609212417,0.7420564802948163,0.9687527367046403,1.135416664549924,0.8608841346356375,0.2995939409695555,0.9983810060207495,0.3140439174663084,0.9972752127065815,0.014449976496752878,0.47260311774329494,0.30881122570313124,0.9970636787011744,0.0,0.37345882262013114,0.9992651489164515,0.3734317778178597,0.9993544446249857,0.3559150691050403,0.9992053897584958,0.49681818181818177,0.0,0.5031818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.01844772916894861,0.0,0.012907976162563789,0.6305189357694367,0.009609089958661167,0.9434418988126401,0.017937720431106276,0.7725883478669049,0.7000545650146237,0.6866091823286211,0.5229950356241936,0.947046260689547,0.974207331504467,0.8072010206599384,0.3141608712772115,0.9958303995378142,0.32948525393992156,0.9940112296665401,0.015324382662710117,0.5862788399622065,0.32327583061963816,0.9935094814253129,0.0,0.22997057912001853,0.9990069628746981,0.23005643823088986,0.9991559575607671,0.21726891017633015,0.998930738353584,0.4992727272727272,0.06926725475914086,0.5007272727272727,0.06926725475914086,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.018504713994226124,0.0,0.013485473740321443,0.6561648582450185,0.008823822241187678,0.9582944146551359,0.01779665058061187,0.7004647613545408,0.7295683128843844,0.6973071067059041,0.47762772016125876,0.9633805629276571,0.9631596507637922,0.7302221259335486,0.3181865106951658,0.996862350795443,0.33352987590470445,0.9957627618134177,0.01534336520953865,0.5615221466506249,0.32682828804459124,0.9963929088358531,0.0,0.18913442937873715,0.9983473132451086,0.18901157179587405,0.9985236539144353,0.17759348180430312,0.9977831217991537,0.5037272727272727,0.0,0.4962727272727272,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.01850975229695624,0.0,0.013095335680038424,0.5510417591940637,0.009860314479422557,0.9597402613033875,0.018615288864844398,0.7865120631653697,0.7081418125312479,0.5957406464580812,0.5304768224047678,0.9637932561820336,1.0045914025613059,0.8099476069255628,0.31562630072790476,0.9981302516394538,0.33115577299675103,0.9972358024964915,0.015529472268846262,0.5081078028447461,0.32535223864640617,0.9971123397631674,0.0,0.26667429998995296,0.9983721557228569,0.2662701735983124,0.99864113813212,0.25383192925709525,0.998217419824634,0.5118181818181817,0.0,0.4881818181818181,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.018453194673435095,0.0,0.012879572574933789,0.5766501290870027,0.011209576268573712,0.9637444739328505,0.019357761440846156,0.8056214410803588,0.6989943879399572,0.6378016694048757,0.6095205102299901,0.9680007943815556,1.0513958996503072,0.8327134268537073,0.30455452614962764,0.9981038390653452,0.3191593124361108,0.9970443288014114,0.014604786286483144,0.39308274567213597,0.3131708454795418,0.9964826013876225,0.0,0.269987020813767,0.9989292338430614,0.2702295087616268,0.9990478013083223,0.25541612354935245,0.9987756895171723,0.49345454545454537,0.0,0.5065454545454545,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.0184106706878505,0.0,0.013112309109418754,0.6083418849711434,0.010286774124070993,0.9393328157817132,0.01922224495552212,0.8233577304759667,0.712607263537783,0.6817469533661917,0.5579698302815007,0.9454944122479191,1.0437583952318774,0.8542513254737701,0.32632460559973914,0.9982806105176681,0.34235703014776553,0.9970802426779252,0.016032424548026353,0.5062479318556911,0.3368630670697072,0.9970303723232303,0.0,0.30738029489343344,0.9957960726257318,0.30739892532669105,0.996734694614454,0.2941333201409339,0.9945953047235612,0.4869090909090909,0.0,0.513090909090909,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.018490259302242473,0.0,0.01300180005739061,0.505450624973671,0.009997199947836741,0.956204601394982,0.017970389405737242,0.6978272581198431,0.7039455666581778,0.5803181979574764,0.5439175247249959,0.9618389571936665,0.975131146720307,0.7501219014605787,0.3274465178859637,0.9946103618648706,0.3433134469405293,0.9896899625075977,0.015866929054565666,0.5859312739593299,0.336894885612694,0.9897958559762164,0.0,0.20252529231467736,0.9977206063779209,0.20267156730989594,0.998136332725511,0.18926243847600527,0.997216474992026,0.506090909090909,0.0,0.49390909090909085,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.018470460762620412,0.0,0.013198741823696573,0.4979308045520469,0.008664194993353793,0.9564940571834357,0.016942796749688887,0.7154051767198059,0.7158688745316705,0.5395234553190464,0.4693412413983707,0.9596369194846148,0.9186362262762595,0.7398369592036925,0.34230851638054927,0.9978944775137427,0.3573663391595693,0.9967036048938209,0.015057822779019996,0.523449388146406,0.35091401996212773,0.9970201897132098,0.0,0.18530738384907028,0.9966812664367772,0.18509122506149653,0.9971250850048444,0.17379518233995322,0.9965382897927987,0.5063636363636362,0.0,0.4936363636363636,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.018425715383924766,0.0,0.01226950660010679,0.5175197482051189,0.014676882443089498,0.9698183875258021,0.021518611030649323,0.7844214194154072,0.6666040510894223,0.5982507236695612,0.8046927499186459,0.9731084150282545,1.1756042174599284,0.8077147688770935,0.30132393820914766,0.9984717022276416,0.3154767359546169,0.9977091691323055,0.014152797745469254,0.42165656485804476,0.3100409638978545,0.997251432946082,0.0,0.3640842156821065,0.9992296183959509,0.3642762648003793,0.9993583683884283,0.3447179523329728,0.999118128148188,0.5001818181818182,0.0,0.4998181818181818,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.01849857227670018,0.0728371698351658,0.012740765409335717,0.574541178453002,0.01105224504721618,0.9739442729302447,0.019179849528927043,0.8200246137921486,0.6893241534471083,0.5856179385798623,0.5961405054435229,0.9759126782092713,1.03607412011793,0.8472611649725877,0.3399778368063001,0.9983817404862837,0.3546696885703749,0.9976748485427666,0.014691851764074677,0.4705636535055338,0.3495799576164313,0.9978273266565695,0.0,0.2890259309244306,0.9988930654100995,0.2889361214648746,0.9990701162083927,0.2746190914017718,0.9987361870888923,0.49890909090909086,0.09396646856486764,0.501090909090909,0.09396646856486764,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.01847851824010266,0.0,0.0122425384676074,0.6022129183291507,0.014033604356566542,0.9692087718981506,0.021184655785075366,0.8446278382591006,0.6621207581202271,0.6549037775250199,0.7606084021626726,0.973139082970746,1.1468753482022573,0.8744515336980265,0.3210256405126199,0.998261217564019,0.33541732149532777,0.9974726016399047,0.014391680982707935,0.5014848736244355,0.3303203419586246,0.9973907733524,0.0,0.4039276612367084,0.9987192643545347,0.40360924400558756,0.9988575228535146,0.3855153058298404,0.9984374033351986,0.5076363636363636,0.0,0.4923636363636364,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.018455170803817096,0.0,0.01368108115130701,0.6115631743968416,0.0061605179707563415,0.9567077939663109,0.015768329612065764,0.6787123676782993,0.742831690170076,0.6640856126667749,0.3353252957805488,0.961966178603453,0.8566139014063094,0.7198657134087995,0.36269021685966935,0.9986913514588397,0.3774369676550652,0.9979273656268433,0.014746750795395835,0.5312420091446082,0.3699945732117328,0.9983781733204856,0.0,0.1442918427664763,0.9950631954599889,0.14421644014871754,0.9951704369700359,0.1362761566394164,0.9946592404027272,0.5016363636363635,0.0,0.4983636363636363,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.018457190475147597,0.0,0.012951757903106908,0.539705669597453,0.010340675339160449,0.9584735958403291,0.018503554335260526,0.7793688157094969,0.7025640088388095,0.6257411760457852,0.5573318488175271,0.9632372131650686,1.0009059237853266,0.831565726046688,0.3131014595566581,0.9972623212262868,0.3284176131289603,0.9955839029188831,0.015316153572302217,0.5102406897434086,0.32261732150376543,0.9953016014611971,0.0,0.2413165081792949,0.9985152888359299,0.24137135517852426,0.9986662213315518,0.2278574285450985,0.9983362641198311,0.49772727272727263,0.0,0.5022727272727272,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.01837224564634144,0.0,0.012792221043143556,0.5206849494785366,0.01147477093213892,0.9529284153893371,0.01947122646992388,0.73722515300872,0.6970472734522318,0.5783466994048155,0.62465719143399,0.9575079046982853,1.0606130552469046,0.7620783669440983,0.31897676261295105,0.9960477876403175,0.334248550745118,0.9935575745294357,0.015271788132166994,0.48468303128319584,0.3283251262292587,0.9924694454160704,0.0,0.2762160701346496,0.9990432637045863,0.2760093878966178,0.9992467096354871,0.26075598500394975,0.9988023494436317,0.5043636363636363,0.0,0.49563636363636354,0.0,0.09090909090909091,0.0,0.09090909090909091,0,1.0909090909090904,0.0
0.0,0.0,0,0.01838427241113598,0.0,0.013727808443912139,0.5488877334248075,0.006024051442933154,0.9715683172192308,0.016229992176455224,0.6549033321899052,0.7480715030252306,0.5923439792497909,0.32818513527784443,0.9743670038577794,0.8842052234788391,0.6819273863041397,0.3646237912252275,0.9993407693947949,0.37949542979663065,0.9988777694687037,0.014871638571403223,0.470828982528173,0.37180741758767055,0.9989790443833859,0.125,0.17287813750156686,0.9976459492110573,0.17283405034362676,0.998063636729574,0.16503308252010998,0.9968585763319053,0.5002727272727272,0.08922314548703866,0.4935454545454545,0.09944162641861547,0.09709090909090907,0.7506999179977428,0.09090909090909091,0,1.0642727272727266,0.8871579870298284
