scr,ncr_avg,ncr_r1,dist_x_avg,dist_x_r1,dist_f_avg,dist_f_r1,dist_c_avg,dist_c_r1,dist_f_c_avg,dist_f_c_r1,dist_f_dist_x_avg,dist_f_dist_x_r1,dist_c_dist_x_avg,dist_c_dist_x_r1,dist_f_c_dist_x_avg,dist_f_c_dist_x_r1,hv_single_soln_avg,hv_single_soln_r1,nhv_avg,nhv_r1,hvd_avg,hvd_r1,bhv_avg,bhv_r1,nrfbx,nncv_avg,nncv_r1,ncv_avg,ncv_r1,bncv_avg,bncv_r1,sup_avg,sup_r1,inf_avg,inf_r1,inc_avg,inc_r1,lnd_avg,lnd_r1,nfronts_avg,nfronts_r1
0.0,0.0,0,0.011016789504405556,0.0,0.016054114300733207,0.5012858148729892,0.0,0,0.016054114300733207,0.5012858148729892,1.4572887639218366,0.8348679942467515,0.0,0,1.4572887639218366,0.8348679942467515,0.09669588235691465,0.9989312438691196,0.10158293958805106,0.9972293656381832,0.00488705723113641,0.6666868511798371,0.10158293958805106,0.9972293656381832,0,0.0,0,0.0,0,0.0,0,0.10859999999999999,0.4610584050905943,0.1442,0.32085768422444444,0.9471999999999998,0.7727337167647704,0.20000000000000004,0,0.33080000000000004,0.8081934606189746
0.0,0.0,0,0.010859685726061911,0.0,0.016044569714411934,0.47871738672540265,0.0,0,0.016044569714411934,0.47871738672540265,1.4801635904678272,0.8542254960371192,0.0,0,1.4801635904678272,0.8542254960371192,0.07872350530205184,0.9971489645958581,0.08346528952644408,0.9900718794947251,0.0047417842243922285,0.496217010597772,0.08346528952644408,0.9900718794947251,0,0.0,0,0.0,0,0.0,0,0.11159999999999999,0.6515738401089918,0.1434,0.5753914018582609,0.9449999999999997,0.8980755733451145,0.20000000000000004,0,0.3424,0.9014176153533994
0.0,0.0,0,0.010985210518978803,0.0,0.015822104438183517,0.46706450739316463,0.0,0,0.015822104438183517,0.46706450739316463,1.4411565116658653,0.8229942286976353,0.0,0,1.4411565116658653,0.8229942286976353,0.0927127921166161,0.99803950242828,0.0979426415833601,0.9951975422316102,0.00522984946674401,0.4642720395746447,0.0979426415833601,0.9951975422316102,0,0.0,0,0.0,0,0.0,0,0.09860000000000001,0.5411366794793618,0.16019999999999998,0.5209361155170653,0.9411999999999998,0.8673498258064716,0.20000000000000004,0,0.33940000000000003,0.8876611790163814
0.0,0.0,0,0.010903046931498675,0.0,0.015793088986475665,0.5037506484440352,0.0,0,0.015793088986475665,0.5037506484440352,1.4493120106228703,0.8482959793460794,0.0,0,1.4493120106228703,0.8482959793460794,0.09152159559705647,0.9974553190465013,0.09662332611603344,0.9936792985370138,0.005101730518976953,0.508035711061763,0.09662332611603344,0.9936792985370138,0,0.0,0,0.0,0,0.0,0,0.1062,0.6583013205351287,0.14460000000000003,0.5111765468353789,0.9491999999999998,0.8583362608971442,0.20000000000000004,0,0.3404000000000001,0.8786905525927329
0.0,0.0,0,0.011055932637899253,0.0,0.01576035301704948,0.4721228282390606,0.0,0,0.01576035301704948,0.4721228282390606,1.4260164052680502,0.8231325594131204,0.0,0,1.4260164052680502,0.8231325594131204,0.09270190188927052,0.9970881221903266,0.0978098380195313,0.9934705085847368,0.0051079361302608,0.5275081935643057,0.0978098380195313,0.9934705085847368,0,0.0,0,0.0,0,0.0,0,0.1166,0.6400007320005706,0.13419999999999999,0.5027638672092924,0.9491999999999998,0.8944228865835816,0.20000000000000004,0,0.34200000000000014,0.9014791253266495
0.0,0.0,0,0.010914815104423234,0.0,0.015594583739806604,0.4507376434550782,0.0,0,0.015594583739806604,0.4507376434550782,1.4286430646029393,0.8469713721737768,0.0,0,1.4286430646029393,0.8469713721737768,0.08957559452203216,0.9976776857017335,0.0945295308007702,0.9941481882684285,0.0049539362787380395,0.5201003087255591,0.0945295308007702,0.9941481882684285,0,0.0,0,0.0,0,0.0,0,0.1036,0.6775074327558924,0.1426,0.491692244388935,0.9537999999999998,0.8731261329688724,0.20000000000000004,0,0.3352000000000001,0.8987252648052138
0.0,0.0,0,0.010946603121168486,0.06418563252631387,0.01611240758914971,0.49914466771380595,0.0,0,0.01611240758914971,0.49914466771380595,1.47406237428628,0.8271289004435295,0.0,0,1.47406237428628,0.8271289004435295,0.08290625492791867,0.9973279291315361,0.08788563092633726,0.99245537320888,0.004979375998418586,0.3446618763051628,0.08788563092633726,0.99245537320888,0,0.0,0,0.0,0,0.0,0,0.11960000000000001,0.6060451762234871,0.15940000000000001,0.4116880230154903,0.9209999999999998,0.8342379591404028,0.20000000000000004,0,0.3488,0.8629914615854041
0.0,0.0,0,0.010883831940550467,0.0,0.015555625370465032,0.45192458189652573,0.0,0,0.015555625370465032,0.45192458189652573,1.429651010357788,0.8499514705085847,0.0,0,1.429651010357788,0.8499514705085847,0.08825664153435837,0.9977694728796931,0.09316006456268454,0.9940466277901148,0.004903423028326147,0.443304422659132,0.09316006456268454,0.9940466277901148,0,0.0,0,0.0,0,0.0,0,0.1178,0.6539121238796005,0.1364,0.5197899588456554,0.9457999999999999,0.8836809056638661,0.20000000000000004,0,0.33980000000000005,0.8972193086369731
0.0,0.0,0,0.010972721886994002,0.0,0.01554851606714898,0.48706553046032,0.0,0,0.01554851606714898,0.48706553046032,1.410914435816032,0.8414319088627705,0.0,0,1.410914435816032,0.8414319088627705,0.10107697310058719,0.9988097034910661,0.106115347671556,0.9959564293752671,0.0050383745709688,0.5077131921500658,0.106115347671556,0.9959564293752671,0,0.0,0,0.0,0,0.0,0,0.12320000000000002,0.5327893783930034,0.1476,0.4010823375996848,0.9291999999999998,0.8270645005072355,0.20000000000000004,0,0.34000000000000014,0.8366495031983927
0.0,0.0,0,0.010950634444461161,0.0,0.016388291386573293,0.6205188755890159,0.0,0,0.016388291386573293,0.6205188755890159,1.4883554250698998,0.8676173127034849,0.0,0,1.4883554250698998,0.8676173127034849,0.08591706901173445,0.9988296833908056,0.09051486475047048,0.9960443288980362,0.004597795738736038,0.5677079444173632,0.09051486475047048,0.9960443288980362,0,0.0,0,0.0,0,0.0,0,0.12060000000000001,0.47556681638701453,0.1312,0.3080811912836429,0.9481999999999998,0.7308109710345896,0.20000000000000004,0,0.32960000000000006,0.7442874064990077
