scr,ncr_avg,ncr_r1,dist_x_avg,dist_x_r1,dist_f_avg,dist_f_r1,dist_c_avg,dist_c_r1,dist_f_c_avg,dist_f_c_r1,dist_f_dist_x_avg,dist_f_dist_x_r1,dist_c_dist_x_avg,dist_c_dist_x_r1,dist_f_c_dist_x_avg,dist_f_c_dist_x_r1,uhv_ss_avg,uhv_ss_r1,nuhv_avg,nuhv_r1,uhvd_avg,uhvd_r1,hv_ss_avg,hv_ss_r1,nhv_avg,nhv_r1,hvd_avg,hvd_r1,bhv_avg,bhv_r1,nrfbx,nncv_avg,nncv_r1,ncv_avg,ncv_r1,bncv_avg,bncv_r1,sup_avg,sup_r1,inf_avg,inf_r1,inc_avg,inc_r1,lnd_avg,lnd_r1,nfronts_avg,nfronts_r1,H_max,eps_s,m0,eps05
0.0,0.0,0.0,0.012598084265193484,0.016026303658367783,0.006164584452377775,0.21290074683902338,2.6069490213458162e-05,0.14149219088048753,0.006189356076349175,0.2133780546077139,0.48926457591358397,0.2334870822726534,0.002038443766295086,0.14149219088048753,0.4912012129035002,0.23415769196049757,0.3833172404201858,0.9994249134906447,0.39253436596248126,0.9991790042547557,0.009217125542295538,0.5770061492354077,0.3833172404201858,0.9994249134906447,0.39253172933091884,0.9991790259197071,0.009214488910733093,0.57649913641096,0.39253172933091884,0.9991790259197071,0.0,2.6069490213458162e-05,0.14149219088048753,0.0,0.0,0.0,0.0,0.2981272727272727,0.0,0.3933999999999999,0.016975053369926836,0.3993818181818181,0.05807338171736891,0.09090909090909091,0.0,0.3315999999999999,0.1341514149362659,0.0,,0.0,
0.0,0.0,0.0,0.012582116204049074,0.0,0.006154312375488665,0.2086880114583521,0.005735451364812701,0.3879117647134892,0.011652963379190268,0.3031365578002852,0.4890846375928618,0.2396684540251674,0.4557783728933867,0.38795253087067805,0.9261209543168967,0.33348120866357334,0.36851654598240663,0.9994985382175763,0.3776039382720458,0.9993576101151248,0.009087392289639094,0.5923650520259738,0.36198634737181423,0.9961939158268882,0.3709922023432557,0.9960651857411618,0.009005854971441442,0.5875092438314748,0.3709922023432557,0.9960651857411618,0.022833688051079354,0.03593873901517321,0.38863890852649235,0.035372145927440875,0.37822363909127354,0.0262143992228333,0.3555335950344844,0.30830909090909087,0.022227215370957436,0.3937454545454545,0.0,0.38885454545454534,0.12506425813392177,0.09090909090909091,0.0,0.3627636363636363,0.261327465683327,0.059493205811758584,1.2862862862862863,0.014028056112224449,0.5855855855855854
0.0,0.0,0.0,0.012595810283331066,0.013245438624997741,0.0061692183576355095,0.22107939843651261,0.0,0.0,0.0061692183576355095,0.22107939843651261,0.4897150000813423,0.24771517810395566,0.0,0.0,0.4897150000813423,0.24771517810395566,0.3616282762811772,0.9993560502386153,0.370884252945257,0.999035437842652,0.009255976664079804,0.465933873753513,0.3616282762811772,0.9993560502386153,0.370884252945257,0.999035437842652,0.009255976664079804,0.465933873753513,0.37088425294525706,0.999035437842652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29658181818181817,0.0,0.3917272727272727,0.0,0.4025999999999999,0.06643634308253646,0.09090909090909091,0.0,0.3313454545454545,0.17236001160377673,0.0,,0.0,
0.0,0.0,0.0,0.012610178020480206,-0.012613621236466924,0.006152202602136983,0.20056838722490022,0.0,0.0,0.006152202602136983,0.20056838722490022,0.4877399399169427,0.22254929558817332,0.0,0.0,0.4877399399169427,0.22254929558817332,0.39015576625979864,0.9994954786449775,0.3993607797142819,0.9992839420582905,0.00920501345448328,0.6121091335824802,0.39015576625979864,0.9994954786449775,0.3993607797142819,0.9992839420582905,0.00920501345448328,0.6121091335824802,0.3993607797142819,0.9992839420582905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296490909090909,0.0,0.3955272727272726,0.0,0.3988909090909091,0.046057438011358975,0.09090909090909091,0.0,0.33067272727272723,0.11747169124099929,0.0,,0.0,
0.0,0.0,0.0,0.012562739445080573,0.0,0.006159632983421565,0.2190527746183056,0.0,0.0,0.006159632983421565,0.2190527746183056,0.49026099986538246,0.2549314508897675,0.0,0.0,0.49026099986538246,0.2549314508897675,0.3795444956795306,0.9994149524273771,0.3888547856042125,0.9992000144433011,0.009310289924681952,0.5468110178314586,0.3795444956795306,0.9994149524273771,0.3888547856042125,0.9992000144433011,0.009310289924681952,0.5468110178314586,0.3888547856042125,0.9992000144433011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3000363636363636,0.0,0.3897090909090909,0.01344301219858177,0.4011636363636362,0.03674280665817847,0.09090909090909091,0.0,0.3302363636363636,0.1638291644266604,0.0,,0.0,
0.0,0.0,0.0,0.012602581390648102,0.013296625683800032,0.006106314064148004,0.1756367967165562,0.0007285775084550587,0.37563836328882577,0.006795845584120544,0.19561991731210165,0.48456078059548524,0.20201793376542873,0.0574852179260477,0.3756349955834745,0.5389732740320599,0.22156169395848752,0.35954987377050424,0.9994707493064204,0.36843083869856735,0.9992533102240516,0.008880964928063123,0.6256691617469171,0.35740503026006587,0.9994617253998122,0.3662632348819699,0.999244647202144,0.008858204621903974,0.6237192481493369,0.3662632348819699,0.999244647202144,0.041,0.001736502569325435,0.3756494319034634,0.0018299680532396629,0.3591869045228681,0.000547132049533873,0.10681589984624287,0.29399999999999993,-0.015831960398976365,0.39956363636363634,0.01673793627313951,0.3973454545454545,0.09732296333780105,0.09090909090909091,0.0,0.33739999999999987,0.1369390219156782,0.017452867434535776,,0.003206412825651302,0.21521521521521514
0.0,0.0,0.0,0.012604780610312147,0.0,0.00614642714316304,0.19794917643093993,0.002005637573403141,0.3050933618221977,0.00804042137452472,0.24768753121859333,0.48752282531839064,0.22209657031781277,0.16054460601046092,0.3051303283655029,0.6391759481127889,0.2707034393110545,0.40836874655597477,0.9994473078288708,0.41771087433116383,0.9992521499455366,0.009342127775189153,0.6627008804395577,0.407533205733392,0.9987509071251239,0.41684242138952043,0.9985583897791935,0.009309215656128474,0.6615377592011489,0.41684242138952043,0.9985583897791935,0.04609929078014184,0.012040705584165267,0.3054996998067866,0.01216373329661389,0.3544796079716015,0.00883496310858491,0.17743052193984626,0.3041818181818181,0.0,0.3957636363636364,0.017092431825832456,0.3909636363636363,0.11210858034609665,0.09090909090909091,0.0,0.34594545454545444,0.19508931502339447,0.0294483397000389,1.2462462462462456,0.004408817635270542,0.7357357357357355
0.0,0.0,0.0,0.012597268631062471,0.0,0.0061990551085625775,0.22740090631713872,0.0012945675120336014,0.18912097376687118,0.007415669224309552,0.2582104316741591,0.4921421617468208,0.2512532717085823,0.10363852231026334,0.18913896058077012,0.5895555457442081,0.2812905522757226,0.35498779751899967,0.9991845697400805,0.36412480765298355,0.9987929300041521,0.009137010133983886,0.5423929011175503,0.3558115248992844,0.9986732953087575,0.3649355838106151,0.9982324116087629,0.009124058911330713,0.5419575052539731,0.3649355838106151,0.9982324116087629,0.016666666666666666,0.010237916829983255,0.1894666563215648,0.010245414079258611,0.18397317383547185,0.007851131030268122,0.17901388942326193,0.3030545454545454,0.036934901190619485,0.3886727272727272,0.019513881424023556,0.3991818181818182,0.07889557192080669,0.09090909090909091,0.0,0.34123636363636356,0.2114788029624301,0.02612491344612341,0.9059059059059056,0.0070140280561122245,0.22522522522522512
0.0,0.0,0.0,0.012584586004397602,0.01520053199492077,0.006172800396983159,0.21844190483068235,0.0003916531630668577,0.17291885350291564,0.006529976029568838,0.23727046405122554,0.4906638679472441,0.23569626700849144,0.031146130521448028,0.17290481659331675,0.5190824932472042,0.25463952770405673,0.3677743080863269,0.9992742650466097,0.3770653083485125,0.9988455854652246,0.009291000262185595,0.45735362135682767,0.36647972206414464,0.9992674175043449,0.37575079419405677,0.9988388593299808,0.009271072129912138,0.4564643736012446,0.37575079419405677,0.9988388593299808,0.03571428571428571,0.0005996755274513127,0.17299124756445805,0.0005468788029950858,0.16408119516551017,8.043223968992491e-05,0.11959694425254827,0.29467272727272725,0.0,0.3962363636363636,0.013995714866161238,0.3999999999999999,0.05657629905085611,0.09090909090909091,0.0,0.3335636363636363,0.17021820384207,0.014387491338600308,0.5455455455455454,0.003406813627254509,0.4454454454454452
0.0,0.0,0.0,0.012590237043660173,0.0,0.006205100504743709,0.24754616018824432,0.002240899471625487,0.1953949242506526,0.008333138504246804,0.2927702467999061,0.4928373275977612,0.28531609043913647,0.1793555069994015,0.19538632728909153,0.6632257098864462,0.32832135863318224,0.3596969108714983,0.9991663158148126,0.3689827985848013,0.9987126445082355,0.009285887713303005,0.5058997466404278,0.3581263717718535,0.9989169788612401,0.36739339434447194,0.9984196258242335,0.00926702257261834,0.5068219687193162,0.36739339434447194,0.9984196258242335,0.010280373831775701,0.019994358455996224,0.19606637740102387,0.0196104856986612,0.19027917528723357,0.016362923707930015,0.1899630877898838,0.3014727272727272,0.02013863473846015,0.39459999999999995,0.0,0.39483636363636354,0.10578838440233833,0.09090909090909091,0.0,0.3455272727272726,0.2254287803989842,0.029384382614632942,1.1261261261261257,0.004008016032064128,0.7057057057057055
