sup_avg,inf_avg,inc_avg,lnd_avg,uhv_ss_avg,nuhv_avg,uhvd_avg,hv_ss_avg,nhv_avg,hvd_avg,bhv_avg,length_avg
0.5587016059533775,0.43854918771081713,0.027139450238244458,0.024390243902439025,0.9566157045952333,0.9630114303416529,0.006395725746419682,1.1037945273684833,1.104967059527259,0.001172532158775942,1.104967059527259,299.712
0.5580525233112215,0.4392300861383372,0.027107634452880447,0.024390243902439025,0.9532663189478677,0.9596705167153594,0.006404197767491786,1.1213408090581598,1.1225235169523402,0.0011827078941810776,1.1225235169523402,305.128
0.5593253562220352,0.438123871822723,0.026941015857681015,0.024390243902439025,0.9491095245167286,0.9554815199320141,0.006371995415285624,1.1129749977871237,1.1141871290234053,0.001212131236281378,1.1141871290234053,314.592
0.5584682682471263,0.4391470704672425,0.02677490518807039,0.024390243902439025,0.9491435086613813,0.9554836191391879,0.006340110477806715,1.1029247797015096,1.1040889118359838,0.001164132134473934,1.1040889118359838,309.008
0.5593474995110075,0.43777234593314535,0.027270398458286202,0.024390243902439025,0.9611477319049002,0.9674546790728055,0.0063069471679052065,1.1216159088074746,1.1228652906192345,0.0012493818117596859,1.1228652906192345,293.824
0.5603081599899188,0.43705961162482954,0.02702247228769071,0.024390243902439025,0.9533725679996966,0.9597350891950207,0.006362521195323825,1.1218554399093774,1.123049366855422,0.001193926946044555,1.123049366855422,303.696
0.555389365738563,0.44120548846885327,0.027795389695022862,0.024390243902439025,0.9495084270522528,0.9560818473533383,0.006573420301085459,1.112196603825756,1.11347094060382,0.0012743367780638283,1.11347094060382,306.536
0.5599448340435956,0.43800048843533196,0.026444921423511486,0.024390243902439025,0.9552343590431862,0.961623133654992,0.006388774611805841,1.121895309669005,1.1230295670229447,0.001134257353939291,1.1230295670229447,300.736
0.5581710045456977,0.4389033468085046,0.02731589254823684,0.024390243902439025,0.9578678609370188,0.964169655909967,0.006301794972948222,1.1219513994830694,1.1232054844585015,0.001254084975432325,1.1232054844585015,299.808
0.5587068525880663,0.43886547540558,0.02681791590879299,0.02439024390243903,0.9469191304234209,0.9532785659054975,0.0063594354820767866,1.112733105926826,1.1139028523298717,0.0011697464030465332,1.1139028523298722,316.104
0.5580512085799915,0.4396279460587036,0.026711089263744194,0.024390243902439025,0.9524868326631976,0.9589669118973914,0.006480079234193678,1.1128417497897045,1.1140133667948828,0.0011716170051788812,1.114013366794883,303.056
