scr,ncr_avg,ncr_r1,dist_x_avg,dist_x_r1,dist_f_avg,dist_f_r1,dist_c_avg,dist_c_r1,dist_f_c_avg,dist_f_c_r1,dist_f_dist_x_avg,dist_f_dist_x_r1,dist_c_dist_x_avg,dist_c_dist_x_r1,dist_f_c_dist_x_avg,dist_f_c_dist_x_r1,uhv_ss_avg,uhv_ss_r1,nuhv_avg,nuhv_r1,uhvd_avg,uhvd_r1,hv_ss_avg,hv_ss_r1,nhv_avg,nhv_r1,hvd_avg,hvd_r1,bhv_avg,bhv_r1,nrfbx,nncv_avg,nncv_r1,ncv_avg,ncv_r1,bncv_avg,bncv_r1,sup_avg,sup_r1,inf_avg,inf_r1,inc_avg,inc_r1,lnd_avg,lnd_r1,nfronts_avg,nfronts_r1,H_max,eps_s,m0,eps05
0.0,0.0,0.0,0.033482700688830094,0.11655677393553145,0.007322775984017513,0.7179002011667341,0.004070591424103282,0.8709725320146162,0.00871204303126082,0.7834399653798451,0.21867673376259794,0.7204790055130735,0.12161872974729455,0.8725590170239468,0.26019366379340053,0.7880851246582709,0.24715880693204942,0.9989282600144321,0.2600019606517163,0.9986444097586379,0.012843153719666918,0.8497782800107447,,,,,,,,,0.0,0.3872524484621707,0.9989583403771779,0.3872160686678304,0.9989575131699379,0.37616225890231836,0.9987798583790567,0.5055507246376811,0.0908130101635472,0.49444927536231886,0.0908130101635472,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.4512033640092135,1.5574665574665574,0.14137365640371655,0.5091455091455089
0.0,0.0,0.0,0.03347983996379494,0.10933906032102424,0.0074010395958761886,0.6926346484943678,0.003999717429369003,0.9079569742816234,0.008745000458339793,0.73514372889924,0.22104529808958293,0.6968781636436947,0.11952525114604891,0.9093579941756293,0.261218273536157,0.7389517883706258,0.23492890313155357,0.9987020446164739,0.24743681650905547,0.9983623329739024,0.01250791337750189,0.8194404714522087,,,,,,,,,0.0,0.3935795520084822,0.9990070974600033,0.3935284645084149,0.9990065810025729,0.3826059945779987,0.998797089674845,0.5068827404479579,0.10481197413328668,0.4931172595520422,0.10481197413328668,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.44756381701547826,1.5647465647465646,0.1349972672617963,0.489125489125489
0.0,0.0,0.0,0.033481420790375686,0.11279587840710083,0.007412083696554406,0.6556965451514548,0.00401690264301676,0.8829496525127785,0.00875679263481244,0.7726642966522725,0.22135613748719532,0.662907258141727,0.12002909508761311,0.8849832375643998,0.26154757618939567,0.7776594455632531,0.23436221899313478,0.9987391359295167,0.24700659365476693,0.9984209095231139,0.012644374661632108,0.8318415569878493,,,,,,,,,0.0,0.3907329309171841,0.99906519892091,0.39067684240941136,0.9990660064327398,0.3797738684566955,0.9988947810991898,0.5072187088274045,0.10935766007156077,0.4927812911725956,0.10935766007156077,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.43935693048819574,1.564746564746565,0.13271998542539623,0.5055055055055052
0.0,0.0,0.0,0.033476709183210336,0.11948866228224944,0.0073323792787272,0.6913622078992819,0.004138235335982317,0.8823794178583756,0.008758719309677617,0.7331859142801025,0.21900106337513983,0.6928985352632646,0.12366191348804668,0.8844158281072108,0.261632700256596,0.7373471135555303,0.2377322792735094,0.9985726024804179,0.2504819290670003,0.9982345821864858,0.012749649793490832,0.8044322004642644,,,,,,,,,0.0,0.3937817319522876,0.9989126732854186,0.39373669200397576,0.9989131197147227,0.3825094788519427,0.998726827392158,0.5054071146245058,0.07922809920768142,0.49459288537549406,0.07922809920768142,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.44961875588010064,1.5665665665665665,0.1466569502641647,0.5164255164255163
0.0,0.0,0.0,0.03348139101153617,0.10710892382635868,0.0073921430351463445,0.660271087629805,0.004142991720423137,0.8539377285830189,0.008806968770033227,0.7477020565838202,0.22075835520793605,0.6617421684756354,0.12378383378693086,0.8564177615400059,0.26303858927355067,0.7512833430989742,0.23405380153304642,0.9987169238832562,0.2467601814206672,0.9983503014765536,0.012706379887620719,0.8196740376740373,,,,,,,,,0.0,0.3963012917089788,0.9988765715980144,0.3962698144334743,0.9988773375306438,0.3849956130402846,0.9986588421177597,0.5043096179183135,0.08786247504367349,0.4956903820816864,0.08786247504367349,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.45663637015819647,1.5520065520065522,0.14902532337402075,0.5455455455455454
0.0,0.0,0.0,0.03347613423575376,0.10655867126007404,0.0074744257053164205,0.6844498420811045,0.0041218092219688805,0.8887010997151278,0.00887106758880442,0.6989475987191417,0.22326156715913958,0.6898911598791356,0.12317979472298922,0.8911270764296816,0.26500891924633146,0.7076907601717219,0.23012157858058602,0.9985159561431509,0.24272524972312962,0.9982279590548568,0.012603671142543588,0.8185746961115467,,,,,,,,,0.0,0.39915918455503,0.9989808325359426,0.39911617933156135,0.9989816269174985,0.38788680682031934,0.9988223063653923,0.5063465085638997,0.10426752470515956,0.49365349143610027,0.10426752470515956,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.43641727526752483,1.5720265720265727,0.13426853707414832,0.5455455455455454
0.0,0.0,0.0,0.03347986438149826,0.08694807469156167,0.007481796986739119,0.6769139545812891,0.004277306258259784,0.8411920318934345,0.008955581264720914,0.740607883525719,0.22343700373010836,0.6788245363235341,0.12779998092676503,0.8438330737368812,0.26748035418865834,0.7461931102171581,0.23286866776073428,0.998759225248203,0.24568432633817067,0.9984723561236585,0.012815658577436405,0.8242630398662463,,,,,,,,,0.0,0.40313511610568575,0.9988220820565509,0.40310501496008033,0.9988260561527093,0.3914769931040358,0.9986193221824483,0.503030303030303,0.08441248253357539,0.496969696969697,0.08441248253357539,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.46794468709834774,1.5501865501865502,0.14847877573328475,0.47092547092547066
0.0,0.0,0.0,0.03348227636636658,0.10435216488122298,0.00734677023005335,0.6619169904099763,0.004011964224316316,0.8900353893700585,0.008710742061483836,0.7326824973999322,0.21939150362393442,0.6648395365669914,0.11987538389904623,0.8922996394098597,0.26015612516084774,0.7390563699060692,0.23468956416601927,0.998496170063304,0.24754315898535625,0.9981841094145701,0.012853594819337016,0.7966346342699048,,,,,,,,,0.0,0.38474411542675624,0.9990415611457695,0.38469966379577714,0.9990469500289137,0.37380068272496686,0.9988885606320477,0.506380764163373,0.09683835693530939,0.49361923583662715,0.09683835693530939,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.4361378602518115,1.5556465556465555,0.13481508471488432,0.4873054873054871
0.0,0.0,0.0,0.03348179729758766,0.08323602378111396,0.007455350378043188,0.7303420775484902,0.004102182408561218,0.8859415998253671,0.008845022938458496,0.7713810520303505,0.2226451896152149,0.7350589543815995,0.12255737989784227,0.8874822645564128,0.26417013278569984,0.7756900609846501,0.23222935779135306,0.9986006058884489,0.24487836664729964,0.9981366178497936,0.012649008855946497,0.8085687991384723,,,,,,,,,0.0,0.392542366008737,0.9988203204115025,0.39250480246783875,0.9988287423878603,0.3813358657932245,0.9985937301849124,0.5051567852437419,0.09736920212441302,0.4948432147562583,0.09736920212441302,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.45629438359917673,1.5629265629265632,0.14419748588085263,0.49822549822549794
0.0,0.0,0.0,0.03348209983114852,0.11559426250809014,0.00744052799111875,0.703197515971063,0.004005657325437778,0.8897334576332571,0.008784564800342898,0.7809953655604956,0.22220208392228208,0.7085987656448578,0.11969751651746109,0.8917023137183456,0.26237654462870524,0.7869000167958081,0.23370581185030082,0.9984398696382663,0.24638943863876142,0.9979968345098602,0.012683626788460611,0.8009852311776158,,,,,,,,,0.0,0.39332393421316864,0.9990460779599055,0.3932695013209928,0.9990458361440322,0.3823426180418636,0.9988878975532282,0.5076969696969698,0.10436511814475669,0.49230303030303024,0.10436511814475669,0.01449275362318841,0.0,0.01449275362318841,0.0,1.0144927536231878,0.0,0.4187738361577512,1.5592865592865592,0.12160685006376387,0.5073255073255071
