sup_avg,inf_avg,inc_avg,lnd_avg,uhv_ss_avg,nuhv_avg,uhvd_avg,hv_ss_avg,nhv_avg,hvd_avg,bhv_avg,length_avg
0.38433423173042836,0.4321892882469315,0.29458759113375127,0.11111111111111112,0.5915732411930287,0.599235634929683,0.00766239373665453,0.5629249541747269,0.5698137306696761,0.00688877649494913,0.5698081320077791,14.05
0.41543006124799237,0.4316095787413879,0.2640714711217308,0.11111111111111112,0.5930632050221096,0.6015719107476201,0.008508705725510466,0.5707273318629091,0.5776930680043871,0.0069657361414779476,0.5776612697668626,17.8
0.3680052551231944,0.4656365555615807,0.2774693004263361,0.11111111111111112,0.5955314965445547,0.603348330661267,0.00781683411671236,0.5799093838284829,0.5863950000927338,0.006485616264250955,0.5862948321697797,17.05
0.3893036387646725,0.4594225047252231,0.2623849676212155,0.11111111111111112,0.5641083036922296,0.5721415102888224,0.008033206596592821,0.5366541187114284,0.5431908682308731,0.006536749519444649,0.5431278599787055,20.4
0.4103848398457969,0.45154648821550813,0.24917978304980606,0.11111111111111112,0.5536624863485061,0.5627850456957904,0.009122559347284238,0.5234773859249411,0.5304991400130166,0.007021754088075489,0.5304917425230564,22.475
0.40886631810178375,0.42854340197911506,0.2737013910302123,0.11111111111111112,0.6253782538448881,0.633280993400664,0.007902739555775935,0.6096573941955207,0.6158876598002397,0.006230265604719053,0.6157524730738282,18.25
0.41237130344832573,0.45379373481520047,0.24494607284758496,0.11111111111111112,0.5684508576674727,0.5771787166822526,0.008727859014779956,0.5270471511564125,0.5342226341294276,0.0071754829730152,0.5341500626926714,22.5
0.3798692654811076,0.4756338768062195,0.25560796882378406,0.11111111111111112,0.5583463966132816,0.5664547897792553,0.008108393165973874,0.5434948638264676,0.550462034642549,0.0069671708160812355,0.5504618368575872,10.9
0.329485749627656,0.4662331355320187,0.31539222595143646,0.11111111111111112,0.5916541426899025,0.5992264223874707,0.007572279697568171,0.5809675335916235,0.5878183861063011,0.006850852514677712,0.587736727952643,12.175
0.3791080915359596,0.4478869427441122,0.28411607683103923,0.11111111111111112,0.6165938352758473,0.6242109604434164,0.007617125167569122,0.5961322550363098,0.6024308435871797,0.006298588550869702,0.6023324703137739,16.6
