scr,ncr_avg,ncr_r1,dist_x_avg,dist_x_r1,dist_f_avg,dist_f_r1,dist_c_avg,dist_c_r1,dist_f_c_avg,dist_f_c_r1,dist_f_dist_x_avg,dist_f_dist_x_r1,dist_c_dist_x_avg,dist_c_dist_x_r1,dist_f_c_dist_x_avg,dist_f_c_dist_x_r1,uhv_ss_avg,uhv_ss_r1,nuhv_avg,nuhv_r1,uhvd_avg,uhvd_r1,hv_ss_avg,hv_ss_r1,nhv_avg,nhv_r1,hvd_avg,hvd_r1,bhv_avg,bhv_r1,nrfbx,nncv_avg,nncv_r1,ncv_avg,ncv_r1,bncv_avg,bncv_r1,sup_avg,sup_r1,inf_avg,inf_r1,inc_avg,inc_r1,lnd_avg,lnd_r1,nfronts_avg,nfronts_r1,H_max,eps_s,m0,eps05
0.0,0.0,0.0,0.025615583448952445,0.028013240896206826,0.010669048045353492,0.84960963969982,5.914862182492751e-05,0.6141208928367246,0.01071035490980659,0.8467062160356749,0.41652647557053124,0.8500984960912816,0.002330759944136713,0.614593772530045,0.4181591258558594,0.8471448831597128,0.003664790700489569,0.9771235708654545,0.004107691444016852,0.9752796921169663,0.0004429007435272831,0.7618076092124187,,,,,,,,,0.0,7.896711607092973e-05,0.7767847141730907,7.396416636500356e-05,0.8725298332400536,4.441203821224027e-05,0.9965032187478169,0.5040951219512195,0.0,0.49590487804878053,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243878048780481,0.0,0.7233684773394005,1.6706706706706709,0.3844689378757515,-0.7637637637637635
0.0,0.0,0.0,0.025625574144305913,0.026454434394314153,0.011058930526563935,0.8230221764851022,3.1113243252266256e-05,0.6117933741356586,0.011073284877870768,0.8210512424247893,0.4311604511030807,0.8230152581439153,0.0012168361937038587,0.6121046850457671,0.43172287376840224,0.8209864245006526,0.003608717901408717,0.9746590550470307,0.004063664157468568,0.9739062389042346,0.0004549462560598503,0.7605685713769882,,,,,,,,,0.0,6.739189728893023e-05,0.7523335222998548,5.694286094263719e-05,0.8674115931562824,4.4152764109746064e-05,0.9967789982367135,0.502509756097561,0.0,0.497490243902439,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243902439024386,0.0,0.7375126115702588,1.6186186186186187,0.41092184368737483,-0.8438438438438436
0.0,0.0,0.0,0.02562554532528134,0.042967121028844465,0.010397478454455733,0.835259245217161,0.00014113822032762712,0.6065291929203751,0.01051765454041848,0.8327215319527943,0.40549006830731127,0.8357692778951294,0.005604717247145234,0.6068693976541673,0.4102784819159681,0.8332164834172848,0.0035892742744009928,0.976327873765549,0.004020857671062998,0.9717514091245552,0.0004315833966620058,0.7454906606004801,,,,,,,,,0.0,0.00017185782459970745,0.7401794243140934,6.861657017976966e-05,0.856747345742536,4.726713601646298e-05,0.9969486697117957,0.4998,0.0002689904858750036,0.5002000000000001,0.0002689904858750036,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243902439024386,0.0,0.7370076826307665,1.7627627627627624,0.39428857715430865,-0.8018018018018015
0.0,0.0,0.0,0.025622483101560713,0.03720679557312824,0.01051730649286207,0.8458194527192522,3.480854450156727e-05,0.5686219140984671,0.010533886062250124,0.8443156691761899,0.4103287419748368,0.8463184844162799,0.0013578384891308355,0.5695054565587631,0.4109752074945917,0.8448009002990965,0.0034516997686045046,0.9776542983865628,0.0038648540753930295,0.9766138860303188,0.0004131543067885244,0.7761634452087356,,,,,,,,,0.0,7.2640702873439e-05,0.7816774834955195,6.505960389324627e-05,0.8873897199805014,4.910988287477575e-05,0.9978332232031629,0.4991756097560976,0.0,0.5008243902439026,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243902439024386,0.0,0.7139017618019138,1.6846846846846848,0.3801603206412826,-0.8398398398398396
0.0,0.0,0.0,0.025622958151545295,0.014493189381766533,0.010632329028612362,0.8379785829918094,5.1223897997330244e-05,0.6096747115853327,0.01066545058678808,0.8357316759645416,0.4150167036213498,0.838353417947005,0.001990258506504374,0.610714171887318,0.4163001606086173,0.8361662267477896,0.0034623281489896754,0.9784668231357608,0.0038775363551127465,0.9767862921037269,0.0004152082061230714,0.7668807224057723,,,,,,,,,0.0,9.312704151345326e-05,0.7136926742373635,6.43731615851631e-05,0.8388362887938037,5.0704430944436726e-05,0.9974577154308616,0.49622439024390247,-0.0073287654034930785,0.5037756097560976,-0.0073287654034930785,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243902439024386,0.0,0.7243917585879421,1.750750750750751,0.38537074148296596,-0.7877877877877875
0.0,0.0,0.0,0.025619751741534996,0.029745849657272498,0.010669237645885555,0.8252954918846701,5.3343150357532666e-05,0.5643873765549116,0.010705127921126798,0.8205734423802559,0.4165218680671733,0.8259492991989985,0.0020802517816087196,0.5651282793815859,0.41792055954381524,0.8212962646012747,0.0033160887950849,0.9750026515493447,0.0037148243628020335,0.9740089476249796,0.00039873556771713404,0.7481587270637371,,,,,,,,,0.0,8.779431391655011e-05,0.7631201899294082,6.627442024689015e-05,0.8667212623445089,4.784615921806579e-05,0.9970448392280055,0.498639024390244,0.0,0.5013609756097561,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243902439024386,0.0,0.733936179389071,1.7427427427427429,0.4036072144288577,-0.8258258258258255
0.0,0.0,0.0,0.02561746287624366,0.05080029006962874,0.011151587731473326,0.8477426925923919,4.07010753267046e-05,0.6217722423826632,0.011173318364530923,0.8455910415425445,0.4352724538658809,0.8481929925917899,0.001588636343826577,0.6224999091275644,0.4361199534720187,0.8460934024204565,0.0036325667086488365,0.9803729501044129,0.004081226244969469,0.9783279881083488,0.00044865953632063137,0.7827601063989841,,,,,,,,,0.0,6.965618154369586e-05,0.7593404659168186,6.13322066502219e-05,0.8648532560616726,4.272108166450667e-05,0.9952063995859584,0.4993219512195123,0.0,0.5006780487804878,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243902439024386,0.0,0.7392757486510132,1.6746746746746748,0.4158316633266533,-0.8118118118118115
0.0,0.0,0.0,0.025619321763839492,0.042872800255164975,0.010615065945296282,0.8456235642456083,3.152247468649039e-05,0.6342459525657922,0.010630558616906913,0.8436760403690263,0.4142427345144359,0.8462688331618191,0.0012329144907784549,0.6355080515385123,0.414850065646095,0.8442631328723511,0.003407122530592454,0.9770314984322999,0.00382002063563798,0.974554235197121,0.00041289810504552645,0.7505919803571104,,,,,,,,,0.0,7.348444543275079e-05,0.7512678016694048,5.863455009316771e-05,0.8726809908104496,4.78928926010995e-05,0.9972009749228186,0.5022097560975609,0.015906688001878694,0.49779024390243914,0.015906688001878694,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243902439024386,0.0,0.7266321051742028,1.6766766766766767,0.3872745490981964,-0.8398398398398396
0.0,0.0,0.0,0.025619543647541338,0.028976870257030572,0.010426353112466516,0.8397602424067353,3.0301062681694823e-05,0.5731407499684054,0.010440298466894081,0.8384419999157473,0.4069937104557435,0.8408165111002784,0.0011825367770821574,0.5738149957572802,0.407537279228081,0.83954406350238,0.0034917850725506632,0.9775819013402179,0.003909759756768311,0.9754283425710278,0.0004179746842176476,0.7643214633471145,,,,,,,,,0.0,6.770967080969287e-05,0.7720086647770013,5.827418855629317e-05,0.8756067546504418,4.536225207011559e-05,0.9965477417297055,0.498639024390244,0.0,0.5013609756097561,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243878048780481,0.0,0.7274728375187907,1.6886886886886887,0.3998997995991984,-0.8538538538538536
0.0,0.0,0.0,0.025625824408906855,0.04238431457509613,0.010717849600246361,0.8262661238392701,3.317587107634077e-05,0.5904725041674941,0.010732395552456895,0.8240679954503601,0.41803021798592715,0.8268587613665769,0.0012944687088261267,0.5913177478079281,0.4185973821926046,0.8247254942317065,0.0035040720933895604,0.981902718349612,0.003932108045853781,0.9798700776929232,0.0004280359524642198,0.7866113608598577,,,,,,,,,0.0,7.135527425564258e-05,0.7116489892698308,6.392272630557507e-05,0.8748118531357006,4.8701299844323646e-05,0.9972438703232289,0.5014463414634147,0.0,0.4985536585365854,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,1.0243902439024386,0.0,0.7208835425714458,1.6706706706706709,0.3772545090180361,-0.8578578578578575
